run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip0_f4_32_64,Seq2Motif_tRNA,s2m_skip0_f4_32_64,"[4, 32, 64]",0,2,2,2048.0,35609,0.03196237576396569,0.044953834265470505,0.1890901376803716,0.9421222563677746,0.9598949396866593,0.6286050534953979,0.9540053731401763,0.9331680066883429,0.5796897732183705,0.0,0.0,0.0
s2m_skip1_f4_32_32,Seq2Motif_tRNA,s2m_skip1_f4_32_32,"[4, 32, 32]",1,2,2,1024.0,23177,0.030615930890907413,0.04494240197042624,0.18707420428593954,0.9425014529479796,0.9623736856529623,0.6471259912248502,0.9571160067929172,0.9342411593196737,0.594155554974255,0.0,0.0,0.0
s2m_skip0_f4_32_32,Seq2Motif_tRNA,s2m_skip0_f4_32_32,"[4, 32, 32]",0,2,2,1024.0,20057,0.057498636291078896,0.0671454593539238,0.1721445487605201,0.9130318462052843,0.9277453200042929,0.6709157605266083,0.916131127708943,0.8990721151942921,0.6133446825383125,0.0,0.0,0.0
s2m_skip1_f4_16_64,Seq2Motif_tRNA,s2m_skip1_f4_16_64,"[4, 16, 64]",1,2,2,2048.0,22777,0.03307182884410671,0.046303034449617066,0.19565629959106445,0.9412242841315065,0.958832061941872,0.6138261783200991,0.9526958309368909,0.9329273948065079,0.5815774111475658,0.0,0.0,0.0
s2m_skip0_f4_16_64,Seq2Motif_tRNA,s2m_skip0_f4_16_64,"[4, 16, 64]",0,2,2,2048.0,21961,0.052385101499764816,0.06128275580704212,0.18305897216002145,0.9227876241842222,0.928358783022396,0.645009535104055,0.9182450367244378,0.9105743337896629,0.5966856209021869,0.0,0.0,0.0
s2m_skip1_f4_16_32,Seq2Motif_tRNA,s2m_skip1_f4_16_32,"[4, 16, 32]",1,2,2,1024.0,10297,0.03704828331651895,0.051099841793378196,0.17763632701502907,0.9346133206578201,0.9540136471826818,0.6674778817560088,0.9472063094647172,0.9246698159594157,0.6154105079837131,0.0,0.0,0.0
s2m_skip0_f4_16_32,Seq2Motif_tRNA,s2m_skip0_f4_16_32,"[4, 16, 32]",0,2,2,1024.0,9481,0.05180606586129769,0.06037478273113569,0.167677135931121,0.920967144997553,0.9320769511181869,0.6795245017946135,0.9230036671124209,0.9087418455663098,0.6291210001315433,0.0,0.0,0.0
s2m_skip1_f4_16_16,Seq2Motif_tRNA,s2m_skip1_f4_16_16,"[4, 16, 16]",1,2,2,512.0,6361,0.05084719962399939,0.062429617469509445,0.17072572973039415,0.9164766234673065,0.9329641341367166,0.6589392634469091,0.9227189230812207,0.9033156771605538,0.6092453044792518,0.0,0.0,0.0
s2m_skip0_f4_16_16,Seq2Motif_tRNA,s2m_skip0_f4_16_16,"[4, 16, 16]",0,2,2,512.0,5545,0.055304389285004654,0.06769056742389996,0.16566586991151175,0.9094718206844127,0.9286843665309755,0.6687144176885492,0.9171592609436917,0.8951821596227054,0.612036011683327,0.0,0.0,0.0
s2m_skip1_f4_8_64,Seq2Motif_tRNA,s2m_skip1_f4_8_64,"[4, 8, 64]",1,2,2,2048.0,17105,0.07465888365455296,0.07796170189976692,0.16273868746227688,0.8965454957456965,0.9025293332517706,0.6803233713273342,0.8865383735700412,0.8813737868661052,0.6306381838203237,0.0,0.0,0.0
s2m_skip0_f4_8_64,Seq2Motif_tRNA,s2m_skip0_f4_8_64,"[4, 8, 64]",0,2,2,2048.0,16865,0.04562773668895597,0.06210263445973396,0.18903985453976524,0.9213756438846453,0.9433932327826158,0.634973440753915,0.9342977536204361,0.9096435017944655,0.5935936703895516,0.0,0.0,0.0
s2m_skip1_f4_8_32,Seq2Motif_tRNA,s2m_skip1_f4_8_32,"[4, 8, 32]",1,2,2,1024.0,6161,0.050675746377395546,0.060439214731256165,0.18545013500584495,0.9197500409995355,0.9348577279235392,0.6478485836195039,0.925025338752165,0.9082539635946806,0.5899653456559155,0.0,0.0,0.0
s2m_skip0_f4_8_32,Seq2Motif_tRNA,s2m_skip0_f4_8_32,"[4, 8, 32]",0,2,2,1024.0,5921,0.06001771581561669,0.07153322547674179,0.16407396727138096,0.9021420238808812,0.9232366630552599,0.6688547274152784,0.9101399345062412,0.887679051977179,0.6112349741750944,0.0,0.0,0.0
s2m_skip1_f4_8_16,Seq2Motif_tRNA,s2m_skip1_f4_8_16,"[4, 8, 16]",1,2,2,512.0,2993,0.06279484053020892,0.07381691411137581,0.16751022471321952,0.8983759064944282,0.9182840369483312,0.6634489124623235,0.9059805260919664,0.8832644465229379,0.614324234751576,0.0,0.0,0.0
s2m_skip0_f4_8_16,Seq2Motif_tRNA,s2m_skip0_f4_8_16,"[4, 8, 16]",0,2,2,512.0,2753,0.06832819998912189,0.08285784597198169,0.16348762644661796,0.882674744104568,0.9106154589676911,0.6651034649173813,0.8957337378675353,0.8690838535122404,0.6127282762086862,0.0,0.0,0.0
s2m_skip1_f4_8_8,Seq2Motif_tRNA,s2m_skip1_f4_8_8,"[4, 8, 8]",1,2,2,256.0,1985,0.07144030264538268,0.08263857041796048,0.16689325703514946,0.8918510128290622,0.9064640875367281,0.66286442723082,0.8925294641693655,0.8745372053416154,0.6233630111791125,0.0,0.0,0.0
s2m_skip0_f4_8_8,Seq2Motif_tRNA,s2m_skip0_f4_8_8,"[4, 8, 8]",0,2,2,256.0,1745,0.07722307385309883,0.09017882371942203,0.15129660732216305,0.8818903615938289,0.8995026824168114,0.6890896032112263,0.8819027949610089,0.8584213043966828,0.6316107257606223,0.0,0.0,0.0
s2m_skip1_f4_4_64,Seq2Motif_tRNA,s2m_skip1_f4_4_64,"[4, 4, 64]",1,2,2,2048.0,14845,0.0475626804906389,0.06757071676353614,0.17299685213300917,0.9085781809540997,0.9412247924685309,0.6507840488389052,0.9320647039917498,0.8969998966413962,0.6220017182073039,0.0,0.0,0.0
s2m_skip0_f4_4_64,Seq2Motif_tRNA,s2m_skip0_f4_4_64,"[4, 4, 64]",0,2,2,2048.0,14749,0.05815218518609586,0.07340071226159732,0.1876668913496865,0.9058296916598746,0.9234656533437551,0.6248188019131006,0.911652400618908,0.8886151865013994,0.5841440581354396,0.0,0.0,0.0
s2m_skip1_f4_4_32,Seq2Motif_tRNA,s2m_skip1_f4_4_32,"[4, 4, 32]",1,2,2,1024.0,4669,0.06425604807293933,0.08769516025980313,0.1730965707037184,0.8839052824497142,0.91772181952308,0.6653795460501731,0.9053127461068217,0.8667582665181457,0.6138198349964104,0.0,0.0,0.0
s2m_skip0_f4_4_32,Seq2Motif_tRNA,s2m_skip0_f4_4_32,"[4, 4, 32]",0,2,2,1024.0,4573,0.07351708088232123,0.09613711635271709,0.16884289681911469,0.8642519516277266,0.907065404935197,0.6629553867291027,0.8909065916765246,0.8501879004293671,0.6035550188415075,0.0,0.0,0.0
s2m_skip1_f4_4_16,Seq2Motif_tRNA,s2m_skip1_f4_4_16,"[4, 4, 16]",1,2,2,512.0,1885,0.07091721228283385,0.08647045741478603,0.16337018211682638,0.883350300630557,0.9080240289726988,0.6674715902347774,0.8930049203849966,0.8659026335257698,0.614683448632435,0.0,0.0,0.0
s2m_skip0_f4_4_16,Seq2Motif_tRNA,s2m_skip0_f4_4_16,"[4, 4, 16]",0,2,2,512.0,1789,0.08159624331671259,0.09611787771185239,0.15866239037778643,0.8742433364584518,0.8952392965294823,0.6823809126025726,0.8767469622885781,0.8500271062872238,0.6284079624503179,0.0,0.0,0.0
