run_name,arc_features,arc_encoder_blocks,arc_num_params,arc_latent_volume,arc_num_conv,arc_skip,train_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc_2_n4_3_n8_1_skip0_noise0.05,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.05,0.14793154972941935,0.13925110147549555,0.1469157616297404,0.3436382797748815,0.36751305652398414,0.3288488227608292,0.36751305652398414,0.3436382797748815,0.3288488227608292,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.0,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.0,0.0010235944664753395,0.00023068561075398556,0.00015023990999907255,1.0,0.9999846460467207,1.0,0.9999846460467207,1.0,1.0,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.0,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.0,0.14826227812206044,0.14025228069378778,0.14826232492923735,0.3356823399307044,0.3699402267239386,0.32358558910456253,0.3699402267239386,0.3356823399307044,0.32358558910456253,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise1,"[4, 4, 4, 8]",3,1268,128.0,2,1,1,0.15142092334122217,0.14270655581584343,0.14889877736568452,0.23380096738280967,0.30885993278609464,0.2863040787379448,0.30885993278609464,0.23380096738280967,0.2863040787379448,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise1,"[4, 4, 4, 8]",3,1124,128.0,2,0,1,0.15168501724715994,0.14158086478710175,0.14961244960625966,0.2983283709730627,0.30944314754079183,0.28098259213803395,0.30944314754079183,0.2983283709730627,0.28098259213803395,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.9,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.9,0.15100558903537878,0.13420640562589353,0.14198955794175466,0.5000003617316404,0.3179486683901836,0.45798742191168956,0.3179486683901836,0.5000003617316404,0.45798742191168956,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.9,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.9,0.15105327375295782,0.14129045605659485,0.14923202296098073,0.3032309692824867,0.3138551906070237,0.2845606152701145,0.3138551906070237,0.3032309692824867,0.2845606152701145,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.8,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.8,0.14830285273179286,0.11727093045528118,0.12269514252742132,0.6218480341835603,0.35181144502088013,0.6080828289370579,0.3518114450208802,0.6218480341835603,0.6080828289370579,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.8,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.8,0.15121469966002873,0.1410949447980294,0.14881364901860555,0.3135286352592888,0.3166543462531941,0.2872361943810662,0.3166543462531941,0.3135286352592888,0.2872361943810662,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.7,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.7,0.14304530151000544,0.09782771938122235,0.10377285381158192,0.7140358446503197,0.4083635525516509,0.7119902858849989,0.4083635525516509,0.7140358446503197,0.7119902858849989,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.7,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.7,0.14958661318827077,0.13951328969918764,0.14760179022947947,0.35023149939983483,0.3435166848914635,0.3205205494309441,0.3435166848914635,0.35023149939983483,0.3205205494309441,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.6,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.6,0.1351771064791359,0.08150924742221832,0.0859932820002238,0.7736655376874886,0.47115108676699896,0.7578500849748626,0.47115108676699896,0.7736655376874886,0.7578500849748626,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.6,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.6,0.14991016886314423,0.1379941747738765,0.14627446432908375,0.36516863668182775,0.34517621341210164,0.3456522247907488,0.34517621341210164,0.36516863668182775,0.3456522247907488,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.5,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.5,0.1137409696058065,0.03752298996998714,0.03806889454523722,0.9992891757730664,0.6255979491651195,0.999592932158279,0.6255979491651195,0.9992891757730664,0.999592932158279,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.5,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.5,0.14932258834107584,0.13673452803721795,0.14442901213963827,0.3804642358477765,0.3528216947670438,0.3668577828569407,0.3528216947670438,0.3804642358477765,0.3668577828569407,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.45,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.45,0.10622671640971128,0.030996204138948366,0.03281535195807616,0.998652172642122,0.6632628512913247,0.9974574096737474,0.6632628512913247,0.998652172642122,0.9974574096737474,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.45,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.45,0.14835967611865836,0.13626204774929926,0.1446311056613922,0.3908064354823503,0.3672137613919694,0.3669936130027789,0.3672137613919694,0.3908064354823503,0.3669936130027789,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.4,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.4,0.09809104434582365,0.024687494796056014,0.026091765239834787,0.9993910121139843,0.6998380406689623,0.9998384636916566,0.6998380406689623,0.9993910121139843,0.9998384636916566,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.4,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.4,0.14789852719096577,0.135495764704851,0.14365614453951517,0.39201487667633966,0.37153817572032294,0.3769090467578169,0.3715381757203229,0.39201487667633966,0.3769090467578169,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.35,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.35,0.08877504679585706,0.01924253197816702,0.02022863502303759,0.9995983241439583,0.7373693396244889,0.9996761614549914,0.7373693396244889,0.9995983241439583,0.9996761614549914,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.35,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.35,0.14729241563492462,0.13522478766166246,0.14340113004048666,0.39735700294827797,0.3784611461041766,0.37383444301785596,0.3784611461041766,0.39735700294827797,0.37383444301785596,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.3,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.3,0.07780390464458145,0.013694752437564043,0.01461366955190897,0.9995983241439583,0.7748716996838915,0.9999175798531134,0.7748716996838915,0.9995983241439583,0.9999175798531134,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.3,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.3,0.14620574688961527,0.13512702630116388,0.14329588810602825,0.3930867595856261,0.38775098827017035,0.3763558263923177,0.38775098827017035,0.3930867595856261,0.3763558263923177,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.25,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.25,0.06682192671950124,0.009859281377150463,0.010413261192540327,0.9993910121139843,0.8119947353634064,0.9996345468066353,0.8119947353634064,0.9993910121139843,0.9996345468066353,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.25,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.25,0.14608321295065038,0.13461628957436636,0.14280130664507548,0.4028862882517425,0.39178808719626385,0.38462578774918227,0.39178808719626385,0.4028862882517425,0.38462578774918227,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.2,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.2,0.05506722748029132,0.006312793478942835,0.006626171308259169,0.9999493927125506,0.8499882868287236,1.0,0.8499882868287236,0.9999493927125506,1.0,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.2,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.2,0.14508189511399308,0.13452796179514664,0.14245290060838064,0.39606680035958114,0.39987960251043925,0.38365042932424825,0.39987960251043925,0.39606680035958114,0.3836504293242482,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.15,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.15,0.04320586801451795,0.004314820819462721,0.004427773288140694,1.0,0.887243939878023,1.0,0.887243939878023,1.0,1.0,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.15,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.15,0.1437586364375443,0.13435900096709913,0.1419163872798284,0.39724491458319,0.4076862476083378,0.38752416446342697,0.4076862476083378,0.39724491458319,0.38752416446342697,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.1,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.1,0.030372562653878155,0.0025070877566647073,0.0024558916843185822,0.9980361476562304,0.9222530603127995,0.9987685159694826,0.9222530603127995,0.9980361476562304,0.9987685159694826,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.1,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.1,0.14266123929444482,0.1344290433021692,0.14179265300432842,0.39786905370383757,0.41766339166237954,0.3871749403230917,0.41766339166237954,0.3978690537038376,0.3871749403230917,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.05,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.05,0.016023046493592884,0.00104990833474753,0.001034007970398913,1.0,0.9617834049608875,1.0,0.9617834049608875,1.0,1.0,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.05,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.05,0.1418442394928772,0.13422544873677766,0.14182318449020387,0.40138417056788095,0.42848673779611574,0.39017011865335655,0.42848673779611574,0.40138417056788095,0.3901701186533566,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip1_noise0.0,"[4, 4, 4, 8]",3,1268,128.0,2,1,0.0,0.0008342137059858147,0.00038487012856281723,0.0003725580327833692,1.0,0.9999899217514219,1.0,0.9999899217514219,1.0,1.0,0.0,0.0,0.0
nc_2_n4_2_n8_1_skip0_noise0.0,"[4, 4, 4, 8]",3,1124,128.0,2,0,0.0,0.14139472655638927,0.13545506275617158,0.14259374936421712,0.40112723955736984,0.4356354194840114,0.3899475517324674,0.43563541948401147,0.40112723955736984,0.38994755173246737,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise1,"[4, 4, 8]",2,980,256.0,2,1,1,0.1509250272221926,0.14151500910520554,0.14882862369219463,0.3016909416095774,0.3149037845941616,0.28737822130752055,0.3149037845941616,0.3016909416095774,0.28737822130752055,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise1,"[4, 4, 8]",2,884,256.0,2,0,1,0.15150515685061447,0.1415553711927854,0.14946135183175405,0.2977999628267801,0.3095479143661924,0.2779475090254536,0.3095479143661924,0.2977999628267801,0.2779475090254536,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.9,"[4, 4, 8]",2,980,256.0,2,1,0.9,0.14968930648154571,0.1285882735481629,0.1351358731587728,0.5564727294879569,0.3328679790459878,0.5395722170952989,0.3328679790459878,0.5564727294879569,0.5395722170952989,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.9,"[4, 4, 8]",2,884,256.0,2,0,0.9,0.15102604807925826,0.13940600878917253,0.1474452793598175,0.3410063990032348,0.31309788407604766,0.31748046168551336,0.31309788407604766,0.3410063990032348,0.31748046168551336,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.8,"[4, 4, 8]",2,980,256.0,2,1,0.8,0.14595137711833506,0.10575803770468785,0.11219400217135747,0.7554291208681675,0.3878877215982317,0.7442173921361879,0.3878877215982317,0.7554291208681675,0.7442173921361879,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.8,"[4, 4, 8]",2,884,256.0,2,0,0.8,0.15060852079832254,0.13710781989189294,0.14491568108399708,0.3951204983022177,0.32963341839478005,0.38622870925133,0.32963341839478005,0.3951204983022177,0.38622870925133,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.7,"[4, 4, 8]",2,980,256.0,2,1,0.7,0.14084792462717585,0.08995709854822892,0.0950166920820872,0.777776988890783,0.43303868919585076,0.7668641701455737,0.43303868919585076,0.777776988890783,0.7668641701455737,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.7,"[4, 4, 8]",2,884,256.0,2,0,0.7,0.14974351277371414,0.13442325935913965,0.14216465055942534,0.42794297189831415,0.3448276770148602,0.40114344613758207,0.3448276770148602,0.42794297189831415,0.40114344613758207,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.6,"[4, 4, 8]",2,980,256.0,2,1,0.6,0.12749734470824234,0.05336835292669443,0.055468500157197315,0.9972870941011152,0.5500814859831437,0.9982286509808603,0.5500814859831437,0.9972870941011152,0.9982286509808603,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.6,"[4, 4, 8]",2,884,256.0,2,0,0.6,0.14804823070514103,0.131591878258265,0.13889875411987304,0.4416446085891445,0.36782485683352056,0.42107871929315893,0.36782485683352056,0.4416446085891445,0.42107871929315893,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.5,"[4, 4, 8]",2,980,256.0,2,1,0.5,0.1131589155988533,0.03568332814253294,0.03768298551440239,0.9986482502890711,0.6263720911988546,0.9998375242517608,0.6263720911988546,0.9986482502890711,0.9998375242517608,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.5,"[4, 4, 8]",2,884,256.0,2,0,0.5,0.1461142342881996,0.12941945974643415,0.1368487571676572,0.4451075664537682,0.38574884141472104,0.42244099592743783,0.3857488414147211,0.4451075664537682,0.4224409959274377,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.45,"[4, 4, 8]",2,980,256.0,2,1,0.45,0.1058943991024955,0.029233396196594603,0.030434521411856017,0.9987756482923817,0.6610549309931878,0.9992527443638702,0.6610549309931878,0.9987756482923817,0.9992527443638702,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.45,"[4, 4, 8]",2,884,256.0,2,0,0.45,0.14449719546221884,0.12717418200694597,0.13463751872380575,0.4511023623291934,0.40028501211166156,0.4297808048952614,0.4002850121116615,0.4511023623291934,0.4297808048952614,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.4,"[4, 4, 8]",2,980,256.0,2,1,0.4,0.0967014586599935,0.022723570752602357,0.023954463998476665,0.9994429170241887,0.7006430069054728,0.9996345468066353,0.7006430069054728,0.9994429170241887,0.9996345468066353,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.4,"[4, 4, 8]",2,884,256.0,2,0,0.4,0.14354799762994302,0.12647856428073004,0.13315084675947825,0.4635400256710444,0.40895247129292067,0.4483360684990394,0.40895247129292067,0.4635400256710444,0.4483360684990394,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.35,"[4, 4, 8]",2,980,256.0,2,1,0.35,0.09139851806294017,0.025602417926375683,0.02736494168639183,0.9686973199780435,0.716648343815564,0.9551510581549312,0.716648343815564,0.9686973199780435,0.9551510581549312,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.35,"[4, 4, 8]",2,884,256.0,2,0,0.35,0.14215408165414795,0.12545171437355188,0.1330819805463155,0.4645014165611252,0.416750811401387,0.4520174204744523,0.416750811401387,0.4645014165611252,0.4520174204744522,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.3,"[4, 4, 8]",2,980,256.0,2,1,0.3,0.07740482193331759,0.013058027610755883,0.013465637775758902,1.0,0.7746741285365975,0.9999593247915396,0.7746741285365975,1.0,0.9999593247915396,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.3,"[4, 4, 8]",2,884,256.0,2,0,0.3,0.13992562990228669,0.12421365483449055,0.13105196903149288,0.4664791786236639,0.42730197059581615,0.45572427649604313,0.42730197059581615,0.4664791786236639,0.45572427649604313,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.25,"[4, 4, 8]",2,980,256.0,2,1,0.25,0.07149987389184848,0.01717145898594306,0.01854378655552864,0.9992528816876564,0.8116367692570872,0.9995164016952137,0.8116367692570872,0.9992528816876564,0.9995164016952137,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.25,"[4, 4, 8]",2,884,256.0,2,0,0.25,0.13782096147036352,0.12330112892847794,0.1303951010107994,0.46243116091453784,0.4386244378805177,0.44253293660017284,0.4386244378805177,0.4624311609145378,0.44253293660017284,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.2,"[4, 4, 8]",2,980,256.0,2,1,0.2,0.05470202343554056,0.005648633966652246,0.005966718060274919,1.0,0.8498926809177211,1.0,0.849892680917721,1.0,1.0,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.2,"[4, 4, 8]",2,884,256.0,2,0,0.2,0.1346086827145905,0.12033290702563065,0.12653624564409255,0.49967690758224464,0.46621717132100066,0.49338340048540025,0.46621717132100066,0.49967690758224464,0.49338340048540025,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.15,"[4, 4, 8]",2,980,256.0,2,1,0.15,0.042303960801673535,0.003446176863060548,0.003471808834001422,1.0,0.8876156312565617,1.0,0.8876156312565617,1.0,1.0,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.15,"[4, 4, 8]",2,884,256.0,2,0,0.15,0.13171848454395263,0.1183951124548912,0.12576529333988826,0.4954174067718777,0.4735714153174247,0.47241751570261425,0.4735714153174247,0.4954174067718777,0.47241751570261425,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.1,"[4, 4, 8]",2,980,256.0,2,1,0.1,0.029376541538273588,0.0016236566902639775,0.0016518288602431616,1.0,0.9244003541599405,1.0,0.9244003541599405,1.0,1.0,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.1,"[4, 4, 8]",2,884,256.0,2,0,0.1,0.12997751244727304,0.11912581840386757,0.12607257515192033,0.4915311896491311,0.4810523555919497,0.479047137684572,0.4810523555919497,0.4915311896491311,0.479047137684572,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.05,"[4, 4, 8]",2,980,256.0,2,1,0.05,0.015446748099282008,0.000605781338750743,0.0005498223006725311,1.0,0.9618532309201591,1.0,0.9618532309201591,1.0,1.0,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.05,"[4, 4, 8]",2,884,256.0,2,0,0.05,0.12881821869802074,0.12185459297436935,0.12811269412438075,0.46089931640559273,0.4824428299472151,0.44807064174349004,0.4824428299472151,0.46089931640559273,0.44807064174349004,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip1_noise0.0,"[4, 4, 8]",2,980,256.0,2,1,0.0,0.0002855697261600485,3.382635832867191e-05,2.700932491279673e-05,1.0,0.9999903210712202,1.0,0.9999903210712202,1.0,1.0,0.0,0.0,0.0
nc_2_n4_1_n8_1_skip0_noise0.0,"[4, 4, 8]",2,884,256.0,2,0,0.0,0.12745680897927084,0.12303294929174277,0.13007095704476038,0.4702160763164679,0.4994066288682791,0.46053096043496095,0.4994066288682791,0.4702160763164679,0.46053096043496095,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise1,"[4, 8]",1,692,512.0,2,1,1,0.15153114685491353,0.1412035903105369,0.14884937604268392,0.29695537086192747,0.3076189135056634,0.30364436237105136,0.3076189135056634,0.29695537086192747,0.30364436237105136,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise1,"[4, 8]",1,644,512.0,2,0,1,0.15158542502327127,0.1414818030137282,0.14931698938210805,0.29373524035311926,0.30566571755460165,0.2786418524070478,0.30566571755460165,0.29373524035311926,0.2786418524070478,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.9,"[4, 8]",1,692,512.0,2,1,0.9,0.15121459209618449,0.1366674344126995,0.14450733363628387,0.41800046331005564,0.31771918217492984,0.4030087581624867,0.31771918217492984,0.41800046331005564,0.4030087581624867,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.9,"[4, 8]",1,644,512.0,2,0,0.9,0.15159634707354697,0.14112787063305193,0.14905638992786407,0.29671588761541645,0.3059015590655374,0.2788391234142123,0.3059015590655374,0.29671588761541645,0.2788391234142123,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.8,"[4, 8]",1,692,512.0,2,1,0.8,0.1464873279343132,0.0994776922922868,0.10561323960622152,0.794355423530229,0.3814794579312095,0.8024076919970194,0.3814794579312095,0.794355423530229,0.8024076919970194,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.8,"[4, 8]",1,644,512.0,2,0,0.8,0.15118509380757308,0.1377118035004689,0.14537069102128347,0.3182827399944453,0.30675416631185204,0.30024374146730887,0.30675416631185204,0.3182827399944453,0.30024374146730887,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.7,"[4, 8]",1,692,512.0,2,1,0.7,0.1379382738671383,0.07030721066089776,0.07250876327355703,0.9964377053790059,0.47421242464879254,0.9977949862822104,0.47421242464879254,0.9964377053790059,0.9977949862822104,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.7,"[4, 8]",1,644,512.0,2,0,0.7,0.14915584553690517,0.12974027830820817,0.1374174788594246,0.4769456143653085,0.3564419947879405,0.44946451355798284,0.3564419947879405,0.4769456143653085,0.44946451355798284,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.6,"[4, 8]",1,692,512.0,2,1,0.6,0.12758432591662688,0.05095052260618944,0.05385811850428581,0.9983338823053173,0.5480718564910996,0.999100753285438,0.5480718564910996,0.9983338823053173,0.999100753285438,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.6,"[4, 8]",1,644,512.0,2,0,0.6,0.14492975613650153,0.11694355423633869,0.1234049250682195,0.5528281525878097,0.4001106767861616,0.542507346808169,0.4001106767861616,0.5528281525878097,0.542507346808169,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.5,"[4, 8]",1,692,512.0,2,1,0.5,0.11360307870542302,0.035469277833516784,0.03765970468521118,0.9986502827009291,0.6250421857508592,0.998900499808889,0.6250421857508592,0.9986502827009291,0.998900499808889,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.5,"[4, 8]",1,644,512.0,2,0,0.5,0.13937345885929942,0.10787824312081704,0.11425754527250925,0.5839280541835965,0.4425178359712066,0.5621167150932536,0.4425178359712066,0.5839280541835965,0.5621167150932536,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.45,"[4, 8]",1,692,512.0,2,1,0.45,0.10627602691910848,0.030869071300213154,0.03192491928736369,0.9984798340226612,0.6618514949117422,0.9988547248461366,0.6618514949117422,0.9984798340226612,0.9988547248461366,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.45,"[4, 8]",1,644,512.0,2,0,0.45,0.13304151112542434,0.09514201203217873,0.09949157188336054,0.659854059409175,0.4870092935875698,0.6495876415430588,0.4870092935875698,0.659854059409175,0.6495876415430588,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.4,"[4, 8]",1,692,512.0,2,1,0.4,0.09734938011950806,0.02486370403606158,0.0251717875401179,0.999201125034394,0.6994625519003066,0.9991034772540145,0.6994625519003066,0.999201125034394,0.9991034772540145,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.4,"[4, 8]",1,644,512.0,2,0,0.4,0.12718454998831788,0.08873535348818852,0.09329593479633332,0.6955884426244782,0.5301796341677589,0.6856826155941612,0.5301796341677589,0.6955884426244782,0.6856826155941612,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.35,"[4, 8]",1,692,512.0,2,1,0.35,0.08768903664430651,0.01845935330941127,0.01858092099428177,0.999201125034394,0.737612131876858,0.9992170490881996,0.737612131876858,0.999201125034394,0.9992170490881996,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.35,"[4, 8]",1,644,512.0,2,0,0.35,0.11414123752287456,0.06597443899283043,0.06959043468038241,0.806477716108028,0.6069044424296701,0.8052410588454652,0.6069044424296701,0.806477716108028,0.8052410588454652,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.3,"[4, 8]",1,692,512.0,2,1,0.3,0.0774005066697337,0.013361441258054513,0.013452977438767751,0.9998478080958437,0.7753558915867866,1.0,0.7753558915867866,0.9998478080958437,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.3,"[4, 8]",1,644,512.0,2,0,0.3,0.11339325964951716,0.07420100500950447,0.07770700852076212,0.7674643358155813,0.6147772006620299,0.7690633830385771,0.6147772006620299,0.7674643358155813,0.769063383038577,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.25,"[4, 8]",1,692,512.0,2,1,0.25,0.06640444423596398,0.009380693475787457,0.009715926150480907,1.0,0.8128392074509668,1.0,0.8128392074509668,1.0,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.25,"[4, 8]",1,644,512.0,2,0,0.25,0.10783602272262093,0.07325644619189776,0.07675217638413111,0.7393831908061943,0.6252953784779169,0.7296336580597874,0.6252953784779169,0.7393831908061943,0.7296336580597873,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.2,"[4, 8]",1,692,512.0,2,1,0.2,0.05484580730690675,0.006480279880074354,0.006393759914984306,1.0,0.849983412382552,1.0,0.849983412382552,1.0,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.2,"[4, 8]",1,644,512.0,2,0,0.2,0.10082944676655681,0.06979370518372609,0.07244279384613037,0.7741402211442155,0.6695647802971028,0.7840495149330302,0.6695647802971028,0.7741402211442155,0.7840495149330302,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.15,"[4, 8]",1,692,512.0,2,1,0.15,0.042226814203152135,0.003826156760064455,0.003592032597710689,1.0,0.8882080884786888,1.0,0.8882080884786888,1.0,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.15,"[4, 8]",1,644,512.0,2,0,0.15,0.0991853622703993,0.07208817853377415,0.07423677891492844,0.6891905360921086,0.6115312125858555,0.6916053959104406,0.6115312125858555,0.6891905360921086,0.6916053959104406,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.1,"[4, 8]",1,692,512.0,2,1,0.1,0.029671647249400114,0.001878384124630919,0.0017242512044807275,1.0,0.9235647092264023,1.0,0.9235647092264023,1.0,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.1,"[4, 8]",1,644,512.0,2,0,0.1,0.0928771493314695,0.07198997300404769,0.07426878660917283,0.6871607635289257,0.631328472107849,0.6863473007455931,0.631328472107849,0.6871607635289257,0.6863473007455931,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip1_noise0.05,"[4, 8]",1,692,512.0,2,1,0.05,0.01531882370438646,0.0005490752832534221,0.0004611513577401638,1.0,0.962190414952791,1.0,0.962190414952791,1.0,1.0,0.0,0.0,0.0
nc_2_n4_0_n8_1_skip0_noise0.05,"[4, 8]",1,644,512.0,2,0,0.05,0.09044072514071184,0.07718581190476051,0.08048263142506282,0.6550540740824966,0.631068371692261,0.6485930235184416,0.631068371692261,0.6550540740824966,0.6485930235184416,0.0,0.0,0.0
