,model,run_name,exp,run,arc_features,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq,arc_skip,arc_encoder_blocks,arc_kernels,limit
137,seq2pp,s2pp_nc2_skip_0_f8_16_32,seq2pp,s2pp_nc2_skip_0_f8_16_32,"[8, 16, 32]",2.0,1024.0,10401,0.0328805856406688,0.1289384514093399,0.089896310120821,0.786166308151025,0.9551081086641264,0.8656222563950269,0.9490790325458112,0.786088953937242,0.8471316271272653,0.0,0.0,0.0,0.0,2.0,,128
138,seq2pp,s2pp_nc2_skip_1_f8_16_16,seq2pp,s2pp_nc2_skip_1_f8_16_16,"[8, 16, 16]",2.0,512.0,7425,0.0315312676131725,0.1137492023408413,0.0866574831306934,0.8042711603437296,0.9575894045063784,0.8736668992469071,0.9519142970172854,0.8065194844319143,0.8585738725395025,0.0,0.0,0.0,1.0,2.0,,128
139,seq2pp,s2pp_nc2_skip_0_f8_16_16,seq2pp,s2pp_nc2_skip_0_f8_16_16,"[8, 16, 16]",2.0,512.0,6465,0.0432301522543032,0.1293161492794752,0.1028576623648405,0.77741163764491,0.9390059715838812,0.8430160393277204,0.930404956432868,0.7760131589690115,0.8213863131791324,0.0,0.0,0.0,0.0,2.0,,128
140,seq2pp,s2pp_nc2_skip_1_f8_8_32,seq2pp,s2pp_nc2_skip_1_f8_8_32,"[8, 8, 32]",2.0,1024.0,7033,0.0361146114766597,0.1256454084068536,0.0865695904940366,0.8009771082164219,0.95140960836429,0.8726186735017829,0.9448055813519292,0.8019148985711422,0.8557184389484603,0.0,0.0,0.0,1.0,2.0,,128
141,seq2pp,s2pp_nc2_skip_0_f8_8_32,seq2pp,s2pp_nc2_skip_0_f8_8_32,"[8, 8, 32]",2.0,1024.0,6649,0.0468110249688228,0.1227391846477985,0.0857136789709329,0.7950272915422807,0.934560141232628,0.8786680084845437,0.9252858135762964,0.7838387129706953,0.860239783181981,0.0,0.0,0.0,0.0,2.0,,128
142,seq2pp,s2pp_nc2_skip_1_f8_8_16,seq2pp,s2pp_nc2_skip_1_f8_8_16,"[8, 8, 16]",2.0,512.0,3865,0.0443526239444812,0.1295251920819282,0.096733184531331,0.7954249975801442,0.9395071278623688,0.8587665534176899,0.9311472033769304,0.7871345773580032,0.8444597123281601,0.0,0.0,0.0,1.0,2.0,,128
143,seq2pp,s2pp_nc2_skip_0_f8_8_16,seq2pp,s2pp_nc2_skip_0_f8_8_16,"[8, 8, 16]",2.0,512.0,3481,0.0592640177657206,0.1185903307050466,0.0939161051064729,0.7775495218590998,0.9144673633838144,0.8512982993925207,0.902100424384131,0.7794161999958746,0.8331940265447562,0.0,0.0,0.0,0.0,2.0,,128
144,seq2pp,s2pp_nc2_skip_1_f8_8_8,seq2pp,s2pp_nc2_skip_1_f8_8_8,"[8, 8, 8]",2.0,256.0,2857,0.0529281438638766,0.1295718178153038,0.0978490151464939,0.7979446784818209,0.926943934716334,0.8504714235536248,0.9166459776696272,0.7899572506089572,0.8359069213631559,0.0,0.0,0.0,1.0,2.0,,128
145,seq2pp,s2pp_nc2_skip_0_f8_8_8,seq2pp,s2pp_nc2_skip_0_f8_8_8,"[8, 8, 8]",2.0,256.0,2473,0.0669153030961751,0.1289930678904056,0.1029033437371254,0.783209204025102,0.9046271060985964,0.8301828348046465,0.8898597468976691,0.7783188415424149,0.814309657258051,0.0,0.0,0.0,0.0,2.0,,128
146,seq2pp,s2pp_nc2_skip_1_f4_32_32,seq2pp,s2pp_nc2_skip_1_f4_32_32,"[4, 32, 32]",2.0,1024.0,23177,0.0222911556561787,0.1270030811429023,0.0821356754750013,0.7991978629154957,0.9705872379509636,0.8815538845138219,0.9667575542560836,0.8020863100505919,0.8660143234668481,0.0,0.0,0.0,1.0,2.0,,128
147,seq2pp,s2pp_nc2_skip_0_f4_32_32,seq2pp,s2pp_nc2_skip_0_f4_32_32,"[4, 32, 32]",2.0,1024.0,20057,0.0327530672773718,0.1339040230959653,0.0898126550018787,0.7947174392236325,0.9568045921161904,0.8630938435063298,0.9507921653908702,0.7875458450307942,0.8490398016867354,0.0,0.0,0.0,0.0,2.0,,128
148,seq2pp,s2pp_nc2_skip_1_f4_16_32,seq2pp,s2pp_nc2_skip_1_f4_16_32,"[4, 16, 32]",2.0,1024.0,10297,0.0355857985715071,0.1256433129310608,0.0872221793979406,0.7852413119827504,0.9514508279876208,0.8683668702524746,0.9449473593124076,0.7909190203123602,0.8527526366565125,0.0,0.0,0.0,1.0,2.0,,128
149,seq2pp,s2pp_nc2_skip_0_f4_16_32,seq2pp,s2pp_nc2_skip_0_f4_16_32,"[4, 16, 32]",2.0,1024.0,9481,0.0412558416525522,0.1253244150429964,0.0994019154459238,0.7820466759547082,0.9440153927723322,0.8533411429991,0.936281559158434,0.78955706525538,0.8404588565406653,0.0,0.0,0.0,0.0,2.0,,128
150,seq2pp,s2pp_nc2_skip_1_f4_16_16,seq2pp,s2pp_nc2_skip_1_f4_16_16,"[4, 16, 16]",2.0,512.0,6361,0.0411178397635618,0.1410423591732978,0.1059759426862001,0.7691113919069275,0.943182226823137,0.8363488859689869,0.9354798538329246,0.7663716769551173,0.8207884739378281,0.0,0.0,0.0,1.0,2.0,,128
151,seq2pp,s2pp_nc2_skip_0_f4_16_16,seq2pp,s2pp_nc2_skip_0_f4_16_16,"[4, 16, 16]",2.0,512.0,5545,0.0571353909869988,0.12982127815485,0.095394967123866,0.7759227852439046,0.923968059762397,0.8613181764213045,0.912754045508034,0.7815285403815213,0.8415841726113851,0.0,0.0,0.0,0.0,2.0,,128
152,seq2pp,s2pp_nc2_skip_1_f4_8_32,seq2pp,s2pp_nc2_skip_1_f4_8_32,"[4, 8, 32]",2.0,1024.0,6161,0.0454415264228979,0.1415605433285236,0.099149527028203,0.7810611433696303,0.9386776415401747,0.8487521821610616,0.9303048146009522,0.7704753969642325,0.8375679086140355,0.0,0.0,0.0,1.0,2.0,,128
153,seq2pp,s2pp_nc2_skip_0_f4_8_32,seq2pp,s2pp_nc2_skip_0_f4_8_32,"[4, 8, 32]",2.0,1024.0,5921,0.0466835269083579,0.1630606893450021,0.1059620045125484,0.7595421984608285,0.9355403491004076,0.8340461812788127,0.9266088405828286,0.738850940182021,0.8174314112764344,0.0,0.0,0.0,0.0,2.0,,128
154,seq2pp,s2pp_nc2_skip_1_f4_8_16,seq2pp,s2pp_nc2_skip_1_f4_8_16,"[4, 8, 16]",2.0,512.0,2993,0.0578689071039358,0.1289500463753938,0.1067986525595188,0.7850383814836863,0.9188428228394436,0.8382369402518292,0.907116870500962,0.7798575057843984,0.8207686587780263,0.0,0.0,0.0,1.0,2.0,,128
155,seq2pp,s2pp_nc2_skip_0_f4_8_16,seq2pp,s2pp_nc2_skip_0_f4_8_16,"[4, 8, 16]",2.0,512.0,2753,0.0711784563958644,0.1321209389716386,0.094704333692789,0.7662829500979628,0.9000635390204953,0.8573057340463952,0.8846414855371896,0.7659210311604313,0.8388691350988711,0.0,0.0,0.0,0.0,2.0,,128
156,seq2pp,s2pp_nc2_skip_1_f4_8_8,seq2pp,s2pp_nc2_skip_1_f4_8_8,"[4, 8, 8]",2.0,256.0,1985,0.0647936557730039,0.14131392352283,0.1181193739175796,0.7622943860184328,0.9106483846997252,0.8227790805444455,0.8981225476527249,0.7568577338461677,0.8070143901085592,0.0,0.0,0.0,1.0,2.0,,128
157,seq2pp,s2pp_nc2_skip_0_f4_8_8,seq2pp,s2pp_nc2_skip_0_f4_8_8,"[4, 8, 8]",2.0,256.0,1745,0.0785947198669115,0.1336614359170198,0.1046771351248025,0.7648645123564028,0.886212467143487,0.8362995148359034,0.8684085857856289,0.7501956296377744,0.8156190210420413,0.0,0.0,0.0,0.0,2.0,,128
158,seq2pp,s2pp_nc2_skip_1_f4_4_32,seq2pp,s2pp_nc2_skip_1_f4_4_32,"[4, 4, 32]",2.0,1024.0,4669,0.0592297472059726,0.1571170352399349,0.1085598450154066,0.7697921882162763,0.9194460793718424,0.835980865511918,0.9083761755837176,0.75066624266798,0.814564227610074,0.0,0.0,0.0,1.0,2.0,,128
159,seq2pp,s2pp_nc2_skip_0_f4_4_32,seq2pp,s2pp_nc2_skip_0_f4_4_32,"[4, 4, 32]",2.0,1024.0,4573,0.0599775332957506,0.1470047086477279,0.1173224281519651,0.7684700802003278,0.9164912476970656,0.815332010832023,0.9041025089383878,0.757112504850256,0.7966549443787095,0.0,0.0,0.0,0.0,2.0,,128
160,seq2pp,s2pp_nc2_skip_1_f4_4_16,seq2pp,s2pp_nc2_skip_1_f4_4_16,"[4, 4, 16]",2.0,512.0,1885,0.0775137028346459,0.1308275703340768,0.1120823230594396,0.7758387802010973,0.8913767576523192,0.8250688093855696,0.8753402733408863,0.7678313790405247,0.8055462958450413,0.0,0.0,0.0,1.0,2.0,,128
161,seq2pp,s2pp_nc2_skip_0_f4_4_16,seq2pp,s2pp_nc2_skip_0_f4_4_16,"[4, 4, 16]",2.0,512.0,1789,0.0849474062522252,0.1391567271202802,0.1104487776756286,0.7537515194173167,0.8733303683059026,0.8276734013613339,0.8546050369879203,0.7442899238632082,0.8058259587673857,0.0,0.0,0.0,0.0,2.0,,128
162,seq2pp,s2pp_nc2_skip_1_f4_4_8,seq2pp,s2pp_nc2_skip_1_f4_4_8,"[4, 4, 8]",2.0,256.0,1069,0.0807504015664259,0.1357732396572828,0.1089766751974821,0.7628998294429229,0.888342476777216,0.8429554483345861,0.8713022591643133,0.7594328030779458,0.8183776185293071,0.0,0.0,0.0,1.0,2.0,,128
163,seq2pp,s2pp_nc2_skip_0_f4_4_8,seq2pp,s2pp_nc2_skip_0_f4_4_8,"[4, 4, 8]",2.0,256.0,973,0.0990097018579641,0.1463362760841846,0.1213646065443754,0.7475984956407477,0.8593416836639661,0.7999190547693615,0.8352021565881692,0.7339124441530481,0.7862636521703437,0.0,0.0,0.0,0.0,2.0,,128
164,seq2pp,s2pp_nc2_skip_1_f4_4_4,seq2pp,s2pp_nc2_skip_1_f4_4_4,"[4, 4, 4]",2.0,128.0,805,0.0897437527775764,0.1496097259223461,0.1191267985850572,0.7500232074179614,0.8712495230882104,0.803587424476697,0.8526839005071153,0.7424475207243066,0.7869049613774867,0.0,0.0,0.0,1.0,2.0,,128
165,seq2pp,s2pp_nc2_skip_0_f4_4_4,seq2pp,s2pp_nc2_skip_0_f4_4_4,"[4, 4, 4]",2.0,128.0,709,0.1013453764220078,0.1522565595805645,0.1202312037348747,0.7323384922211066,0.8529950978430797,0.8126215017396523,0.828512351847612,0.7186240984029332,0.7881316866878847,0.0,0.0,0.0,0.0,2.0,,128
166,seq2pp,s2pp_nc2_skip_1_f32_32,seq2pp,s2pp_nc2_skip_1_f32_32,"[32, 32]",2.0,2048.0,22529,0.0237116167942682,0.1448247004300356,0.1091111153364181,0.7936784449633927,0.9689631653164632,0.8375701937545359,0.9649412109670406,0.786059041681565,0.823086307809482,0.0,0.0,0.0,1.0,1.0,,128
167,seq2pp,s2pp_nc2_skip_0_f32_32,seq2pp,s2pp_nc2_skip_0_f32_32,"[32, 32]",2.0,2048.0,19457,0.0296336771299441,0.1372791957110166,0.1063584964722395,0.7816148653869784,0.9609544847059176,0.8444705409098997,0.955835188938791,0.7803471413993563,0.8302768035718329,0.0,0.0,0.0,0.0,1.0,,128
168,seq2pp,s2pp_nc2_skip_1_f16_32,seq2pp,s2pp_nc2_skip_1_f16_32,"[16, 32]",2.0,2048.0,9825,0.0342211259528994,0.1413875259459018,0.096980981528759,0.7931530221102202,0.9541064744987076,0.8579888034124705,0.94792321926879,0.7841260976397098,0.8371919448565699,0.0,0.0,0.0,1.0,1.0,,128
169,seq2pp,s2pp_nc2_skip_0_f16_32,seq2pp,s2pp_nc2_skip_0_f16_32,"[16, 32]",2.0,2048.0,9057,0.0389407423014442,0.1464852001518011,0.1118768211454153,0.7638565835848522,0.9471872131610894,0.8290391086877078,0.940086213985176,0.757868416248078,0.8124914908186893,0.0,0.0,0.0,0.0,1.0,,128
170,seq2pp,s2pp_nc2_skip_1_f16_16,seq2pp,s2pp_nc2_skip_1_f16_16,"[16, 16]",2.0,1024.0,5889,0.0460386835038661,0.1402546092867851,0.1151940543204546,0.7822989725809769,0.9370421824518516,0.8338517347389625,0.9284094162984208,0.775707893190112,0.808637298047938,0.0,0.0,0.0,1.0,1.0,,128
171,seq2pp,s2pp_nc2_skip_0_f16_16,seq2pp,s2pp_nc2_skip_0_f16_16,"[16, 16]",2.0,1024.0,5121,0.0506471878538529,0.1389880646020174,0.1009037252515554,0.7604834518855765,0.9304280835533476,0.8523871634233707,0.92057916275746,0.7561599251753629,0.8340948212509127,0.0,0.0,0.0,0.0,1.0,,128
172,seq2pp,s2pp_nc2_skip_1_f8_32,seq2pp,s2pp_nc2_skip_1_f8_32,"[8, 32]",2.0,2048.0,5777,0.0440347379694382,0.1507550533860921,0.126221377402544,0.7743773767120693,0.9414459908570062,0.8216523976391972,0.9333922717011106,0.7628231586962756,0.7986381254115048,0.0,0.0,0.0,1.0,1.0,,128
173,seq2pp,s2pp_nc2_skip_0_f8_32,seq2pp,s2pp_nc2_skip_0_f8_32,"[8, 32]",2.0,2048.0,5585,0.048599470903476,0.1495809014886617,0.121816286817193,0.7759774345009309,0.9338965549866782,0.8081091770702973,0.9246517117012196,0.7628749861711293,0.7916110270420302,0.0,0.0,0.0,0.0,1.0,,128
174,seq2pp,s2pp_nc2_skip_1_f8_16,seq2pp,s2pp_nc2_skip_1_f8_16,"[8, 16]",2.0,1024.0,2609,0.0674350106467803,0.1527677327394485,0.1191545594483614,0.7626225438827762,0.9068719185058758,0.8118143188416722,0.893101740323424,0.7444620051431681,0.7928213037270717,0.0,0.0,0.0,1.0,1.0,,128
175,seq2pp,s2pp_nc2_skip_0_f8_16,seq2pp,s2pp_nc2_skip_0_f8_16,"[8, 16]",2.0,1024.0,2417,0.0665798557301362,0.1448553018271923,0.1237082295119762,0.7501963657669752,0.9069943842037422,0.8077070906535244,0.8931608910595922,0.7442255317433295,0.7928745468620101,0.0,0.0,0.0,0.0,1.0,,128
176,seq2pp,s2pp_nc2_skip_1_f8_8,seq2pp,s2pp_nc2_skip_1_f8_8,"[8, 8]",2.0,512.0,1601,0.076294057816267,0.1495616845786571,0.1197791192680597,0.7715099990037325,0.8927817928002856,0.8236589815534908,0.8762409594246632,0.7510683882671574,0.7990981011431033,0.0,0.0,0.0,1.0,1.0,,128
177,seq2pp,s2pp_nc2_skip_0_f8_8,seq2pp,s2pp_nc2_skip_0_f8_8,"[8, 8]",2.0,512.0,1409,0.081248998393615,0.1438729651272297,0.1220434736460447,0.7551443364657985,0.8856384792192364,0.826322264659757,0.8670780035002512,0.7353104680371817,0.7950110114860006,0.0,0.0,0.0,0.0,1.0,,128
178,seq2pp,s2pp_nc2_skip_1_f4_32,seq2pp,s2pp_nc2_skip_1_f4_32,"[4, 32]",2.0,2048.0,4329,0.0623552123705546,0.1508534494787454,0.1406795997172594,0.7635504190553217,0.915186989189556,0.7748609150007904,0.9029804171583428,0.7502932661251611,0.7545454355398146,0.0,0.0,0.0,1.0,1.0,,128
179,seq2pp,s2pp_nc2_skip_0_f4_32,seq2pp,s2pp_nc2_skip_0_f4_32,"[4, 32]",2.0,2048.0,4281,0.0648244710018237,0.1514597367495298,0.1206426154822111,0.7531983608699312,0.9096045743341328,0.8269621235815144,0.8962725218708324,0.7357683918662625,0.7998702741710483,0.0,0.0,0.0,0.0,1.0,,128
180,seq2pp,s2pp_nc2_skip_1_f4_16,seq2pp,s2pp_nc2_skip_1_f4_16,"[4, 16]",2.0,1024.0,1545,0.0816349181036154,0.1476193554699421,0.1342063285410404,0.7564683360528524,0.8873720762990038,0.7892334415925255,0.8697551660100228,0.7462081443194918,0.7725803584278559,0.0,0.0,0.0,1.0,1.0,,128
181,seq2pp,s2pp_nc2_skip_0_f4_16,seq2pp,s2pp_nc2_skip_0_f4_16,"[4, 16]",2.0,1024.0,1497,0.0835663047929604,0.1512973606586456,0.1312450133264064,0.748089152877242,0.8827682787657128,0.8006032374875827,0.8646668146388689,0.7321035161547507,0.7745910547681443,0.0,0.0,0.0,0.0,1.0,,128
182,seq2pp,s2pp_nc2_skip_1_f4_8,seq2pp,s2pp_nc2_skip_1_f4_8,"[4, 8]",2.0,512.0,729,0.097735300908486,0.1673444509506225,0.1295325830578804,0.7408393009793617,0.8618951726319698,0.7950676403878295,0.8397241003132002,0.7065247188725319,0.7716249442034094,0.0,0.0,0.0,1.0,1.0,,128
183,seq2pp,s2pp_nc2_skip_0_f4_8,seq2pp,s2pp_nc2_skip_0_f4_8,"[4, 8]",2.0,512.0,681,0.1007617967824141,0.1578983590006828,0.1314868163317442,0.739562682987008,0.8575370532698395,0.7957913092226503,0.8349619383916795,0.7203427491966483,0.7693799602217455,0.0,0.0,0.0,0.0,1.0,,128
184,seq2pp,s2pp_nc2_skip_1_f4_4,seq2pp,s2pp_nc2_skip_1_f4_4,"[4, 4]",2.0,256.0,465,0.1069738025466601,0.1654848530888557,0.1350165158510208,0.729792670674617,0.8463896627731545,0.7819027375367313,0.8221944426903429,0.7077269745217478,0.7609591230706183,0.0,0.0,0.0,1.0,1.0,,128
185,seq2pp,s2pp_nc2_skip_0_f4_4,seq2pp,s2pp_nc2_skip_0_f4_4,"[4, 4]",2.0,256.0,417,0.1163844488561153,0.1531408615410328,0.1384719237685203,0.7351466105915223,0.8319695346364374,0.7741699782207859,0.8029530587847987,0.7139737332035756,0.7523079937433412,0.0,0.0,0.0,0.0,1.0,,128
186,seq2pp,s2pp_nc2_skip_1_f32,seq2pp,s2pp_nc2_skip_1_f32,[32],2.0,4096.0,3681,0.130150143802166,0.1615111455321312,0.1549970284104347,0.6952748145755349,0.8002871730540139,0.7385986471655932,0.7696136958842724,0.6864675623845397,0.715927000594017,0.0,0.0,0.0,1.0,0.0,,128
187,seq2pp,s2pp_nc2_skip_0_f32,seq2pp,s2pp_nc2_skip_0_f32,[32],2.0,4096.0,3681,0.1291646756231785,0.1681497991085052,0.1490498147904873,0.7073557510937223,0.803160626411404,0.7523488670136628,0.7723854259323055,0.6798153200506472,0.7230747268076533,0.0,0.0,0.0,0.0,0.0,,128
188,seq2pp,s2pp_nc2_skip_1_f16,seq2pp,s2pp_nc2_skip_1_f16,[16],2.0,2048.0,1073,0.1319715964297453,0.168859601020813,0.149246759712696,0.7019867754306294,0.8001450590167635,0.7565138756548848,0.768375420186689,0.6791514013634903,0.7251321513783857,0.0,0.0,0.0,1.0,0.0,,128
189,seq2pp,s2pp_nc2_skip_0_f16,seq2pp,s2pp_nc2_skip_0_f16,[16],2.0,2048.0,1073,0.1315777781109015,0.1672159731388092,0.1522573083639145,0.7029591490661709,0.7997141085028937,0.74656297967104,0.7676564292794065,0.6808713850756442,0.7192860296475824,0.0,0.0,0.0,0.0,0.0,,128
190,seq2pp,s2pp_nc2_skip_1_f8,seq2pp,s2pp_nc2_skip_1_f8,[8],2.0,1024.0,345,0.141066255668799,0.1684854552149772,0.1583344787359237,0.7012048117394253,0.7862660739365572,0.7218740761115887,0.7508345277985045,0.6748130752408584,0.6978085197077354,0.0,0.0,0.0,1.0,0.0,,128
191,seq2pp,s2pp_nc2_skip_0_f8,seq2pp,s2pp_nc2_skip_0_f8,[8],2.0,1024.0,345,0.1410662546753883,0.1682210601866245,0.1583431623876094,0.7003599769964592,0.7862660739365572,0.7219088834225799,0.7508345277985045,0.6744473786881304,0.697887349422036,0.0,0.0,0.0,0.0,0.0,,128
192,seq2pp,s2pp_nc2_skip_1_f4,seq2pp,s2pp_nc2_skip_1_f4,[4],2.0,512.0,125,0.1546521430214246,0.1747560054063797,0.1687540933489799,0.6704634422620904,0.7665234125953917,0.7062142700265629,0.7251441497160462,0.6459726611239119,0.6710919932094165,0.0,0.0,0.0,1.0,0.0,,128
193,seq2pp,s2pp_nc2_skip_0_f4,seq2pp,s2pp_nc2_skip_0_f4,[4],2.0,512.0,125,0.1543265213569005,0.1761502400040626,0.1713216714560985,0.675792916417661,0.7668141130951122,0.680660542428481,0.7251419513741371,0.6414913747445897,0.6480406619345251,0.0,0.0,0.0,0.0,0.0,,128
194,seq2pp,s2pp_nc1_skip_1_f32_32_32,seq2pp,s2pp_nc1_skip_1_f32_32_32,"[32, 32, 32]",1.0,1024.0,25537,0.0204177216937144,0.1362722422927618,0.0963820125907659,0.7933995154914978,0.9738471317476348,0.8642792815220405,0.9704770310904264,0.7967196606245391,0.8477447490439343,0.0,0.0,0.0,1.0,2.0,,128
195,seq2pp,s2pp_nc1_skip_0_f32_32_32,seq2pp,s2pp_nc1_skip_0_f32_32_32,"[32, 32, 32]",1.0,1024.0,19393,0.0308107838034629,0.140765031799674,0.107914499938488,0.7796788413184124,0.9589443142823632,0.8408789394669424,0.9534831049625336,0.7776436968139913,0.8104144880791878,0.0,0.0,0.0,0.0,2.0,,128
196,seq2pp,s2pp_nc1_skip_1_f16_32_32,seq2pp,s2pp_nc1_skip_1_f16_32_32,"[16, 32, 32]",1.0,1024.0,17537,0.0252171167482932,0.1366601530462503,0.0883933007717132,0.7930690993988463,0.9672847588385676,0.8709234490778965,0.9629768951566896,0.7971838464937303,0.8546767400766113,0.0,0.0,0.0,1.0,2.0,,128
197,seq2pp,s2pp_nc1_skip_0_f16_32_32,seq2pp,s2pp_nc1_skip_0_f16_32_32,"[16, 32, 32]",1.0,1024.0,13697,0.0334645220388968,0.1347807720303535,0.0954739823937416,0.7876364738034742,0.955138058464124,0.8571662833772119,0.949096445236797,0.7832201899474338,0.8362549884869204,0.0,0.0,0.0,0.0,2.0,,128
198,seq2pp,s2pp_nc1_skip_1_f16_16_32,seq2pp,s2pp_nc1_skip_1_f16_16_32,"[16, 16, 32]",1.0,1024.0,8209,0.0359157138814528,0.1419560797512531,0.1097110733389854,0.7866809297030821,0.952618640487012,0.8444328881530577,0.9462325122813188,0.7792469087388735,0.8275052586480327,0.0,0.0,0.0,1.0,2.0,,128
199,seq2pp,s2pp_nc1_skip_0_f16_16_32,seq2pp,s2pp_nc1_skip_0_f16_16_32,"[16, 16, 32]",1.0,1024.0,6673,0.0431662938247124,0.1382493246346712,0.1036181785166263,0.7753053326843249,0.9406067841726914,0.8431853656054626,0.9323984893125103,0.766075775469378,0.8260592574116897,0.0,0.0,0.0,0.0,2.0,,128
200,seq2pp,s2pp_nc1_skip_1_f16_16_16,seq2pp,s2pp_nc1_skip_1_f16_16_16,"[16, 16, 16]",1.0,512.0,6625,0.0400077562779188,0.1494199149310588,0.1005919259041547,0.7671832352445774,0.9462249879677208,0.8432176171067955,0.9390665053759776,0.7588320391442568,0.8281706262733894,0.0,0.0,0.0,1.0,2.0,,128
201,seq2pp,s2pp_nc1_skip_0_f16_16_16,seq2pp,s2pp_nc1_skip_0_f16_16_16,"[16, 16, 16]",1.0,512.0,5089,0.0539596860607465,0.142170213162899,0.1179541889578104,0.7625374230834612,0.9252297395512568,0.8255254513941448,0.914679849515831,0.7580311204498061,0.8051796656368023,0.0,0.0,0.0,0.0,2.0,,128
202,seq2pp,s2pp_nc1_skip_1_f8_32_32,seq2pp,s2pp_nc1_skip_1_f8_32_32,"[8, 32, 32]",1.0,1024.0,14689,0.0299069532503684,0.1365445535629987,0.1010967176407575,0.7837177852734037,0.9601745337114448,0.8457780423664198,0.954963456040836,0.7910455293380594,0.8304949643936943,0.0,0.0,0.0,1.0,2.0,,128
203,seq2pp,s2pp_nc1_skip_0_f8_32_32,seq2pp,s2pp_nc1_skip_0_f8_32_32,"[8, 32, 32]",1.0,1024.0,11425,0.0359754717598358,0.1402772795408964,0.1074924673885107,0.7687986909561261,0.9513795655194996,0.8299459417704078,0.9448158805275187,0.7715822366116069,0.8123592088622256,0.0,0.0,0.0,0.0,2.0,,128
204,seq2pp,s2pp_nc1_skip_1_f8_16_32,seq2pp,s2pp_nc1_skip_1_f8_16_32,"[8, 16, 32]",1.0,1024.0,6129,0.0446386421720186,0.14466542750597,0.1085072066634893,0.7696568371538947,0.9400084782398528,0.8380775575629305,0.9317945650262672,0.7639263230562894,0.8140777889156253,0.0,0.0,0.0,1.0,2.0,,128
205,seq2pp,s2pp_nc1_skip_0_f8_16_32,seq2pp,s2pp_nc1_skip_0_f8_16_32,"[8, 16, 32]",1.0,1024.0,5169,0.0480020972589651,0.141964565962553,0.117530133575201,0.7702560160044222,0.934397533966686,0.8222269189975263,0.9253677447641128,0.7651988073888175,0.806304123935915,0.0,0.0,0.0,0.0,2.0,,128
206,seq2pp,s2pp_nc1_skip_1_f8_16_16,seq2pp,s2pp_nc1_skip_1_f8_16_16,"[8, 16, 16]",1.0,512.0,4545,0.0517579869677623,0.1392611712217331,0.1000987701117992,0.7674457337611583,0.930756756613702,0.8468323015362226,0.9210280474877508,0.7757026034567659,0.8271877094777854,0.0,0.0,0.0,1.0,2.0,,128
207,seq2pp,s2pp_nc1_skip_0_f8_16_16,seq2pp,s2pp_nc1_skip_0_f8_16_16,"[8, 16, 16]",1.0,512.0,3585,0.0580614427725474,0.1371341720223426,0.1083308942615985,0.7734020662548649,0.9188349074805784,0.8356453042822172,0.9072232096483444,0.7722674134308527,0.8161482363924824,0.0,0.0,0.0,0.0,2.0,,128
208,seq2pp,s2pp_nc1_skip_1_f8_8_32,seq2pp,s2pp_nc1_skip_1_f8_8_32,"[8, 8, 32]",1.0,1024.0,3001,0.0612679736067851,0.1454002484679222,0.1185800787061452,0.751611964844006,0.9157329125141076,0.8204103869090995,0.9037742969539388,0.74979943887839,0.7962501736404639,0.0,0.0,0.0,1.0,2.0,,128
209,seq2pp,s2pp_nc1_skip_0_f8_8_32,seq2pp,s2pp_nc1_skip_0_f8_8_32,"[8, 8, 32]",1.0,1024.0,2617,0.0682700034230947,0.1474004555493593,0.1278659552335739,0.7432925537325742,0.90454074124583,0.7928472986365552,0.8900943168270001,0.7432379314909673,0.7711034895273667,0.0,0.0,0.0,0.0,2.0,,128
210,seq2pp,s2pp_nc1_skip_1_f8_8_16,seq2pp,s2pp_nc1_skip_1_f8_8_16,"[8, 8, 16]",1.0,512.0,2185,0.0649439187099536,0.1409244816750288,0.1158283799886703,0.763384743843427,0.9106620306833252,0.8303141115167264,0.8976778356204017,0.7626783159055402,0.8084232256668953,0.0,0.0,0.0,1.0,2.0,,128
211,seq2pp,s2pp_nc1_skip_0_f8_8_16,seq2pp,s2pp_nc1_skip_0_f8_8_16,"[8, 8, 16]",1.0,512.0,1801,0.0790296400586764,0.1510377656668424,0.1181891988962888,0.7499905995692944,0.8890839498155656,0.8253359363803583,0.8717192588954998,0.7382151869474928,0.7983477841303221,0.0,0.0,0.0,0.0,2.0,,128
212,seq2pp,s2pp_nc1_skip_1_f8_8_8,seq2pp,s2pp_nc1_skip_1_f8_8_8,"[8, 8, 8]",1.0,256.0,1777,0.0728085239728291,0.1433853451162576,0.1072707455605268,0.7622769675822547,0.8989073884599478,0.8338152864144325,0.8841798501110404,0.7597587610400458,0.8123737139422911,0.0,0.0,0.0,1.0,2.0,,128
213,seq2pp,s2pp_nc1_skip_0_f8_8_8,seq2pp,s2pp_nc1_skip_0_f8_8_8,"[8, 8, 8]",1.0,256.0,1393,0.0865995864073435,0.1405554413795471,0.1321180835366249,0.7572308951353648,0.8779309106998601,0.7965705706776086,0.8589480800471453,0.7462931155943815,0.7708089483595322,0.0,0.0,0.0,0.0,2.0,,128
