run_name,exp,run,arc_features,arc_kernels,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
scnn_k_3_f32_32,SimpleCNN_no_pooling,scnn_k_3_f32_32,"[32, 32]","[3, 3]",3681,0.1291205142935117,0.167967077344656,0.15050769969820976,0.707782826240829,0.8032094830640546,0.7528450798804631,0.7727112107667703,0.6822469924153072,0.7256265585494321,0.0,0.0,0.0
scnn_k_3_f16_32,SimpleCNN_no_pooling,scnn_k_3_f16_32,"[16, 32]","[3, 3]",1905,0.13009688258171082,0.1668466366827488,0.14995024353265762,0.7003090750833774,0.8017134822990987,0.7555234518770324,0.7706696872322361,0.6806098317099569,0.7238148658755387,0.0,0.0,0.0
scnn_k_3_f16_16,SimpleCNN_no_pooling,scnn_k_3_f16_16,"[16, 16]","[3, 3]",1073,0.13184868941704433,0.1699526160955429,0.15093546733260155,0.7023087500065012,0.8004101412163619,0.7390652530724187,0.7686165300252351,0.6763505915015139,0.7078847220359222,0.0,0.0,0.0
scnn_k_3_f8_32,SimpleCNN_no_pooling,scnn_k_3_f8_32,"[8, 32]","[3, 3]",1017,0.13244733065366746,0.16794640570878983,0.1536056473851204,0.6994771374665057,0.7994748224277759,0.7332346867431071,0.7675676554152296,0.6777809991446405,0.707681951152822,0.0,0.0,0.0
scnn_k_3_f8_16,SimpleCNN_no_pooling,scnn_k_3_f8_16,"[8, 16]","[3, 3]",569,0.13575898259878158,0.16979051381349564,0.1533179208636284,0.7015461348548379,0.7944272710700392,0.7412176543991557,0.7623200308818586,0.6798109669717204,0.7122387548035377,0.0,0.0,0.0
scnn_k_3_f8_8,SimpleCNN_no_pooling,scnn_k_3_f8_8,"[8, 8]","[3, 3]",345,0.14120889405409495,0.1700793392956257,0.15781546011567116,0.7008786562111837,0.7864424981298642,0.7247702544239426,0.7512417441715572,0.6725485215306071,0.701009685010751,0.0,0.0,0.0
scnn_k_3_f4_32,SimpleCNN_no_pooling,scnn_k_3_f4_32,"[4, 32]","[3, 3]",573,0.13937937964995703,0.17143826186656952,0.15990324318408966,0.6980253295133112,0.7885920167035775,0.7122105117461917,0.7559920482863765,0.669585470690043,0.6910131830253958,0.0,0.0,0.0
scnn_k_3_f4_16,SimpleCNN_no_pooling,scnn_k_3_f4_16,"[4, 16]","[3, 3]",317,0.14235235651334127,0.16995137184858322,0.16669273748993874,0.697434915513809,0.784953896231419,0.7096937684370428,0.751467054047792,0.6698876382970431,0.6774696506598554,0.0,0.0,0.0
scnn_k_3_f4_8,SimpleCNN_no_pooling,scnn_k_3_f4_8,"[4, 8]","[3, 3]",189,0.148853766421477,0.1764778196811676,0.16763243451714516,0.6928752445341412,0.7743724394076555,0.700239969466731,0.7381258563910424,0.6596470992987253,0.6721269746526757,0.0,0.0,0.0
scnn_k_3_f4_4,SimpleCNN_no_pooling,scnn_k_3_f4_4,"[4, 4]","[3, 3]",125,0.15432651787996293,0.17682088166475296,0.17008868604898453,0.6752586318583587,0.7668141130951122,0.6897351249777466,0.7251419513741371,0.6389930494137678,0.652710987352571,0.0,0.0,0.0
scnn_k_3_f32,SimpleCNN_no_pooling,scnn_k_3_f32,[32],[[3]],513,0.16783224791288376,0.17771385982632637,0.1733546368777752,0.6628849105832502,0.7364624071002981,0.7002092451288614,0.684181136262828,0.630700511761604,0.6561872821919712,0.0,0.0,0.0
scnn_k_3_f16,SimpleCNN_no_pooling,scnn_k_3_f16,[16],[[3]],257,0.16801384935776392,0.17445188388228416,0.1730366349220276,0.6623598732385907,0.7354110802880799,0.6841568369456584,0.6834871580352709,0.629552633804667,0.6481525694835871,0.0,0.0,0.0
scnn_k_3_f8,SimpleCNN_no_pooling,scnn_k_3_f8,[8],[[3]],129,0.16781315952539444,0.17279291525483131,0.1737055480480194,0.6628179420613354,0.7369239221314979,0.6639696953248206,0.6827231875807581,0.6306600586871705,0.6395046406564752,0.0,0.0,0.0
scnn_k_3_f4,SimpleCNN_no_pooling,scnn_k_3_f4,[4],[[3]],65,0.16969500631093978,0.17628159001469612,0.1766764037311077,0.6717166023843992,0.7345360247415784,0.6597191683402739,0.6808184286785843,0.6284037297595894,0.6306819093387027,0.0,0.0,0.0
