run_name,arc_features,arc_skip,arc_num_conv,arc_latent_volume,arc_num_params,arc_encoder_blocks,swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
n4-1-n8-1-skip0-0.9375,"[4, 4, 8]",0,2,256.0,884,2,0.9375,,,0.15992552787065506,,,0.2738094677761433,,,0.2738094677761433,,,0.0
n4-1-n8-1-skip0-0.90625,"[4, 4, 8]",0,2,256.0,884,2,0.90625,,,0.15997903048992157,,,0.2738822373009229,,,0.2738822373009229,,,0.0
n4-1-n8-1-skip0-0.875,"[4, 4, 8]",0,2,256.0,884,2,0.875,,,0.15826581791043282,,,0.28107936262141436,,,0.28107936262141436,,,0.0
n4-1-n8-1-skip0-0.84375,"[4, 4, 8]",0,2,256.0,884,2,0.84375,,,0.15781714394688606,,,0.2885996217891923,,,0.2885996217891923,,,0.0
n4-1-n8-1-skip0-0.8125,"[4, 4, 8]",0,2,256.0,884,2,0.8125,,,0.15730685368180275,,,0.2915961783233727,,,0.2915961783233727,,,0.0
n4-1-n8-1-skip0-0.78125,"[4, 4, 8]",0,2,256.0,884,2,0.78125,,,0.15602890774607658,,,0.2978720723159337,,,0.2978720723159337,,,0.0
n4-1-n8-1-skip0-0.75,"[4, 4, 8]",0,2,256.0,884,2,0.75,,,0.15538769960403442,,,0.3046546983850772,,,0.3046546983850772,,,0.0
n4-1-n8-1-skip0-0.71875,"[4, 4, 8]",0,2,256.0,884,2,0.71875,,,0.15564299002289772,,,0.30360582043008144,,,0.30360582043008144,,,0.0
n4-1-n8-1-skip0-0.6875,"[4, 4, 8]",0,2,256.0,884,2,0.6875,,,0.1542072594165802,,,0.31106061808714325,,,0.31106061808714325,,,0.0
n4-1-n8-1-skip0-0.65625,"[4, 4, 8]",0,2,256.0,884,2,0.65625,,,0.153819989413023,,,0.3130121373294372,,,0.3130121373294372,,,0.0
n4-1-n8-1-skip0-0.625,"[4, 4, 8]",0,2,256.0,884,2,0.625,,,0.15267052128911018,,,0.3223328366269219,,,0.3223328366269219,,,0.0
n4-1-n8-1-skip0-0.59375,"[4, 4, 8]",0,2,256.0,884,2,0.59375,,,0.1519569717347622,,,0.32785228579390524,,,0.32785228579390524,,,0.0
n4-1-n8-1-skip0-0.5625,"[4, 4, 8]",0,2,256.0,884,2,0.5625,,,0.1516956388950348,,,0.328103745738545,,,0.328103745738545,,,0.0
n4-1-n8-1-skip0-0.53125,"[4, 4, 8]",0,2,256.0,884,2,0.53125,,,0.15058886259794235,,,0.3360881932452999,,,0.3360881932452999,,,0.0
n4-1-n8-1-skip0-0.5,"[4, 4, 8]",0,2,256.0,884,2,0.5,,,0.15031687542796135,,,0.33880866914470825,,,0.33880866914470825,,,0.0
n4-1-n8-1-skip0-0.46875,"[4, 4, 8]",0,2,256.0,884,2,0.46875,,,0.14977170154452324,,,0.3407847725451576,,,0.3407847725451576,,,0.0
n4-1-n8-1-skip0-0.4375,"[4, 4, 8]",0,2,256.0,884,2,0.4375,,,0.14872422069311142,,,0.3482323388632925,,,0.3482323388632925,,,0.0
n4-1-n8-1-skip0-0.40625,"[4, 4, 8]",0,2,256.0,884,2,0.40625,,,0.14870388805866241,,,0.3480727899639084,,,0.3480727899639084,,,0.0
n4-1-n8-1-skip0-0.375,"[4, 4, 8]",0,2,256.0,884,2,0.375,,,0.1477801389992237,,,0.3541866701327807,,,0.35418667013278077,,,0.0
n4-1-n8-1-skip0-0.34375,"[4, 4, 8]",0,2,256.0,884,2,0.34375,,,0.14739522337913513,,,0.35725092330218394,,,0.357250923302184,,,0.0
n4-1-n8-1-skip0-0.3125,"[4, 4, 8]",0,2,256.0,884,2,0.3125,,,0.14625566825270653,,,0.3642919466384579,,,0.36429194663845793,,,0.0
n4-1-n8-1-skip0-0.28125,"[4, 4, 8]",0,2,256.0,884,2,0.28125,,,0.14570928364992142,,,0.368740389695987,,,0.368740389695987,,,0.0
n4-1-n8-1-skip0-0.25,"[4, 4, 8]",0,2,256.0,884,2,0.25,,,0.1448679342865944,,,0.37581122056308813,,,0.3758112205630882,,,0.0
n4-1-n8-1-skip0-0.21875,"[4, 4, 8]",0,2,256.0,884,2,0.21875,,,0.14428479969501495,,,0.3777175468642844,,,0.3777175468642844,,,0.0
n4-1-n8-1-skip0-0.1875,"[4, 4, 8]",0,2,256.0,884,2,0.1875,,,0.1436682604253292,,,0.3816900736520228,,,0.3816900736520228,,,0.0
n4-1-n8-1-skip0-0.15625,"[4, 4, 8]",0,2,256.0,884,2,0.15625,,,0.143100555986166,,,0.3865186931582212,,,0.3865186931582212,,,0.0
n4-1-n8-1-skip0-0.125,"[4, 4, 8]",0,2,256.0,884,2,0.125,,,0.14223329350352287,,,0.3927189451636796,,,0.3927189451636796,,,0.0
n4-1-n8-1-skip0-0.09375,"[4, 4, 8]",0,2,256.0,884,2,0.09375,,,0.1417395956814289,,,0.3964910407203165,,,0.3964910407203165,,,0.0
n4-1-n8-1-skip0-0.0625,"[4, 4, 8]",0,2,256.0,884,2,0.0625,,,0.14098527282476425,,,0.40120828009979354,,,0.40120828009979354,,,0.0
n4-1-n8-1-skip0-0.03125,"[4, 4, 8]",0,2,256.0,884,2,0.03125,,,0.14026902988553047,,,0.4053947336021887,,,0.4053947336021887,,,0.0
n4-1-n8-1-skip0-0.0,"[4, 4, 8]",0,2,256.0,884,2,0.0,,,0.13972226157784462,,,0.4111863982481424,,,0.4111863982481424,,,0.0
n4-1-n8-1-skip0,"[4, 4, 8]",0,2,256.0,884,2,1.0,0.1390472153822581,0.13452249765396118,,0.4258584683476729,0.4475403153207748,,0.4475403153207748,0.4258584683476729,,0.0,0.0,
n4-1-n8-0-skip1-1.0,"[4, 4]",1,2,256.0,428,1,1.0,,,0.26929476857185364,,,0.2522941483106357,,,0.2522941483106357,,,0.0
n4-1-n8-0-skip1-0.96875,"[4, 4]",1,2,256.0,428,1,0.96875,,,0.26340412348508835,,,0.2697535792142789,,,0.2697535792142789,,,0.0
n4-1-n8-0-skip1-0.9375,"[4, 4]",1,2,256.0,428,1,0.9375,,,0.25608937442302704,,,0.29576774656213556,,,0.29576774656213556,,,0.0
n4-1-n8-0-skip1-0.90625,"[4, 4]",1,2,256.0,428,1,0.90625,,,0.2501087859272957,,,0.3135921035097423,,,0.3135921035097423,,,0.0
n4-1-n8-0-skip1-0.875,"[4, 4]",1,2,256.0,428,1,0.875,,,0.23997870087623596,,,0.3439503366063743,,,0.3439503366063743,,,0.0
n4-1-n8-0-skip1-0.84375,"[4, 4]",1,2,256.0,428,1,0.84375,,,0.2322845757007599,,,0.3672946581931119,,,0.3672946581931119,,,0.0
n4-1-n8-0-skip1-0.8125,"[4, 4]",1,2,256.0,428,1,0.8125,,,0.2253859080374241,,,0.3900177270789973,,,0.3900177270789973,,,0.0
n4-1-n8-0-skip1-0.78125,"[4, 4]",1,2,256.0,428,1,0.78125,,,0.21635938435792923,,,0.41680377389442747,,,0.41680377389442747,,,0.0
n4-1-n8-0-skip1-0.75,"[4, 4]",1,2,256.0,428,1,0.75,,,0.21058186888694763,,,0.4345754287307077,,,0.4345754287307077,,,0.0
n4-1-n8-0-skip1-0.71875,"[4, 4]",1,2,256.0,428,1,0.71875,,,0.20284326374530792,,,0.45770199006783263,,,0.45770199006783263,,,0.0
n4-1-n8-0-skip1-0.6875,"[4, 4]",1,2,256.0,428,1,0.6875,,,0.19620566442608833,,,0.4799138990566519,,,0.4799138990566519,,,0.0
n4-1-n8-0-skip1-0.65625,"[4, 4]",1,2,256.0,428,1,0.65625,,,0.1879473254084587,,,0.5032722743472252,,,0.5032722743472252,,,0.0
n4-1-n8-0-skip1-0.625,"[4, 4]",1,2,256.0,428,1,0.625,,,0.17826003208756447,,,0.5327693424334132,,,0.5327693424334132,,,0.0
n4-1-n8-0-skip1-0.59375,"[4, 4]",1,2,256.0,428,1,0.59375,,,0.17290962859988213,,,0.5505918194074981,,,0.5505918194074981,,,0.0
n4-1-n8-0-skip1-0.5625,"[4, 4]",1,2,256.0,428,1,0.5625,,,0.16333727911114693,,,0.5802834462999726,,,0.5802834462999726,,,0.0
n4-1-n8-0-skip1-0.53125,"[4, 4]",1,2,256.0,428,1,0.53125,,,0.1561596766114235,,,0.6031991894062482,,,0.6031991894062482,,,0.0
n4-1-n8-0-skip1-0.5,"[4, 4]",1,2,256.0,428,1,0.5,,,0.14938673749566078,,,0.6228763917481454,,,0.6228763917481454,,,0.0
n4-1-n8-0-skip1-0.46875,"[4, 4]",1,2,256.0,428,1,0.46875,,,0.14175178483128548,,,0.646197839473334,,,0.646197839473334,,,0.0
n4-1-n8-0-skip1-0.4375,"[4, 4]",1,2,256.0,428,1,0.4375,,,0.13305364549160004,,,0.6727779534290769,,,0.6727779534290769,,,0.0
n4-1-n8-0-skip1-0.40625,"[4, 4]",1,2,256.0,428,1,0.40625,,,0.12622078135609627,,,0.694780971384688,,,0.694780971384688,,,0.0
n4-1-n8-0-skip1-0.375,"[4, 4]",1,2,256.0,428,1,0.375,,,0.11913115717470646,,,0.7168487656075497,,,0.7168487656075497,,,0.0
n4-1-n8-0-skip1-0.34375,"[4, 4]",1,2,256.0,428,1,0.34375,,,0.1105961948633194,,,0.742876192040235,,,0.742876192040235,,,0.0
n4-1-n8-0-skip1-0.3125,"[4, 4]",1,2,256.0,428,1,0.3125,,,0.10267609544098377,,,0.767319614507241,,,0.767319614507241,,,0.0
n4-1-n8-0-skip1-0.28125,"[4, 4]",1,2,256.0,428,1,0.28125,,,0.095740657299757,,,0.7879838565417887,,,0.7879838565417887,,,0.0
n4-1-n8-0-skip1-0.25,"[4, 4]",1,2,256.0,428,1,0.25,,,0.08828962408006191,,,0.8114922842931465,,,0.8114922842931465,,,0.0
n4-1-n8-0-skip1-0.21875,"[4, 4]",1,2,256.0,428,1,0.21875,,,0.08106727711856365,,,0.8341448142713201,,,0.8341448142713201,,,0.0
n4-1-n8-0-skip1-0.1875,"[4, 4]",1,2,256.0,428,1,0.1875,,,0.07337570935487747,,,0.8594642597732725,,,0.8594642597732725,,,0.0
n4-1-n8-0-skip1-0.15625,"[4, 4]",1,2,256.0,428,1,0.15625,,,0.06534337252378464,,,0.8814880306373212,,,0.8814880306373212,,,0.0
n4-1-n8-0-skip1-0.125,"[4, 4]",1,2,256.0,428,1,0.125,,,0.05846801120787859,,,0.9040653386982007,,,0.9040653386982007,,,0.0
n4-1-n8-0-skip1-0.09375,"[4, 4]",1,2,256.0,428,1,0.09375,,,0.050373672507703304,,,0.9293942587090481,,,0.9293942587090481,,,0.0
n4-1-n8-0-skip1-0.0625,"[4, 4]",1,2,256.0,428,1,0.0625,,,0.04270399268716574,,,0.9529555693130296,,,0.9529555693130297,,,0.0
n4-1-n8-0-skip1-0.03125,"[4, 4]",1,2,256.0,428,1,0.03125,,,0.035193733870983124,,,0.9754732878687948,,,0.9754732878687948,,,0.0
n4-1-n8-0-skip1-0.0,"[4, 4]",1,2,256.0,428,1,0.0,,,0.0275679100304842,,,0.9994126904268288,,,0.9994126904268288,,,0.0
n4-1-n8-0-skip1,"[4, 4]",1,2,256.0,428,1,1.0,0.027852332716186843,0.026746227405965328,,0.99910190881565,0.9991218771855258,,0.9991218771855258,0.99910190881565,,0.0,0.0,
n4-1-n8-0-skip0-1.0,"[4, 4]",0,2,256.0,380,1,1.0,,,0.1789388731122017,,,0.2660987091588092,,,0.2660987091588092,,,0.0
n4-1-n8-0-skip0-0.96875,"[4, 4]",0,2,256.0,380,1,0.96875,,,0.17666718363761902,,,0.2690517947365948,,,0.2690517947365948,,,0.0
n4-1-n8-0-skip0-0.9375,"[4, 4]",0,2,256.0,380,1,0.9375,,,0.17552265152335167,,,0.2741304451971134,,,0.2741304451971134,,,0.0
n4-1-n8-0-skip0-0.90625,"[4, 4]",0,2,256.0,380,1,0.90625,,,0.1744290366768837,,,0.27897072357997044,,,0.27897072357997044,,,0.0
n4-1-n8-0-skip0-0.875,"[4, 4]",0,2,256.0,380,1,0.875,,,0.17330746725201607,,,0.2867335442871507,,,0.2867335442871507,,,0.0
n4-1-n8-0-skip0-0.84375,"[4, 4]",0,2,256.0,380,1,0.84375,,,0.17103131487965584,,,0.29942069161597884,,,0.29942069161597884,,,0.0
n4-1-n8-0-skip0-0.8125,"[4, 4]",0,2,256.0,380,1,0.8125,,,0.16912046447396278,,,0.30295366940347257,,,0.30295366940347257,,,0.0
n4-1-n8-0-skip0-0.78125,"[4, 4]",0,2,256.0,380,1,0.78125,,,0.1668442189693451,,,0.30772948765896807,,,0.30772948765896807,,,0.0
n4-1-n8-0-skip0-0.75,"[4, 4]",0,2,256.0,380,1,0.75,,,0.16399907693266869,,,0.3189655750449554,,,0.3189655750449554,,,0.0
n4-1-n8-0-skip0-0.71875,"[4, 4]",0,2,256.0,380,1,0.71875,,,0.16329321637749672,,,0.3235890853683758,,,0.3235890853683758,,,0.0
n4-1-n8-0-skip0-0.6875,"[4, 4]",0,2,256.0,380,1,0.6875,,,0.16131332889199257,,,0.33301617401338296,,,0.33301617401338296,,,0.0
n4-1-n8-0-skip0-0.65625,"[4, 4]",0,2,256.0,380,1,0.65625,,,0.15912174060940742,,,0.3424108966457458,,,0.3424108966457458,,,0.0
n4-1-n8-0-skip0-0.625,"[4, 4]",0,2,256.0,380,1,0.625,,,0.1581931672990322,,,0.3478679656462274,,,0.3478679656462274,,,0.0
n4-1-n8-0-skip0-0.59375,"[4, 4]",0,2,256.0,380,1,0.59375,,,0.1560428999364376,,,0.35431536125830665,,,0.3543153612583067,,,0.0
n4-1-n8-0-skip0-0.5625,"[4, 4]",0,2,256.0,380,1,0.5625,,,0.15385301038622856,,,0.3607630858830428,,,0.3607630858830428,,,0.0
n4-1-n8-0-skip0-0.53125,"[4, 4]",0,2,256.0,380,1,0.53125,,,0.15283014252781868,,,0.3712088495373538,,,0.3712088495373538,,,0.0
n4-1-n8-0-skip0-0.5,"[4, 4]",0,2,256.0,380,1,0.5,,,0.15135841816663742,,,0.3729625492610904,,,0.3729625492610904,,,0.0
n4-1-n8-0-skip0-0.46875,"[4, 4]",0,2,256.0,380,1,0.46875,,,0.14927786961197853,,,0.38077215650308865,,,0.38077215650308865,,,0.0
n4-1-n8-0-skip0-0.4375,"[4, 4]",0,2,256.0,380,1,0.4375,,,0.14697948843240738,,,0.3866535988403275,,,0.3866535988403275,,,0.0
n4-1-n8-0-skip0-0.40625,"[4, 4]",0,2,256.0,380,1,0.40625,,,0.14599481597542763,,,0.3927900845524195,,,0.3927900845524195,,,0.0
n4-1-n8-0-skip0-0.375,"[4, 4]",0,2,256.0,380,1,0.375,,,0.1435539834201336,,,0.40706286887091214,,,0.40706286887091214,,,0.0
n4-1-n8-0-skip0-0.34375,"[4, 4]",0,2,256.0,380,1,0.34375,,,0.14178058505058289,,,0.41136229501919175,,,0.41136229501919175,,,0.0
n4-1-n8-0-skip0-0.3125,"[4, 4]",0,2,256.0,380,1,0.3125,,,0.14027157425880432,,,0.41596104441604853,,,0.41596104441604853,,,0.0
n4-1-n8-0-skip0-0.28125,"[4, 4]",0,2,256.0,380,1,0.28125,,,0.13832718506455421,,,0.42288847840882265,,,0.42288847840882265,,,0.0
n4-1-n8-0-skip0-0.25,"[4, 4]",0,2,256.0,380,1,0.25,,,0.13740482181310654,,,0.42579531904147816,,,0.42579531904147816,,,0.0
n4-1-n8-0-skip0-0.21875,"[4, 4]",0,2,256.0,380,1,0.21875,,,0.13519924879074097,,,0.4368141846070244,,,0.4368141846070244,,,0.0
n4-1-n8-0-skip0-0.1875,"[4, 4]",0,2,256.0,380,1,0.1875,,,0.13329901546239853,,,0.4466949515201042,,,0.4466949515201042,,,0.0
n4-1-n8-0-skip0-0.15625,"[4, 4]",0,2,256.0,380,1,0.15625,,,0.1320146583020687,,,0.4507156221528,,,0.4507156221528,,,0.0
n4-1-n8-0-skip0-0.125,"[4, 4]",0,2,256.0,380,1,0.125,,,0.13013414293527603,,,0.4569227497538944,,,0.4569227497538944,,,0.0
n4-1-n8-0-skip0-0.09375,"[4, 4]",0,2,256.0,380,1,0.09375,,,0.1281704157590866,,,0.4639775334484325,,,0.4639775334484325,,,0.0
n4-1-n8-0-skip0-0.0625,"[4, 4]",0,2,256.0,380,1,0.0625,,,0.12665230222046375,,,0.46702343705375443,,,0.46702343705375443,,,0.0
n4-1-n8-0-skip0-0.03125,"[4, 4]",0,2,256.0,380,1,0.03125,,,0.12489045225083828,,,0.4745471753129554,,,0.4745471753129554,,,0.0
n4-1-n8-0-skip0-0.0,"[4, 4]",0,2,256.0,380,1,0.0,,,0.12303975224494934,,,0.4814773040563408,,,0.4814773040563408,,,0.0
n4-1-n8-0-skip0,"[4, 4]",0,2,256.0,380,1,1.0,0.12239659875631333,0.11908411793410778,,0.5134595723523443,0.5152915539646065,,0.5152915539646065,0.5134595723523443,,0.0,0.0,
n4-0-n8-1-skip1-1.0,"[4, 8]",1,2,512.0,692,1,1.0,,,0.2813096269965172,,,0.24932256996576013,,,0.24932256996576013,,,0.0
n4-0-n8-1-skip1-0.96875,"[4, 8]",1,2,512.0,692,1,0.96875,,,0.2713977172970772,,,0.27651907148789256,,,0.27651907148789256,,,0.0
n4-0-n8-1-skip1-0.9375,"[4, 8]",1,2,512.0,692,1,0.9375,,,0.2660291790962219,,,0.29540799096931913,,,0.29540799096931913,,,0.0
n4-0-n8-1-skip1-0.90625,"[4, 8]",1,2,512.0,692,1,0.90625,,,0.25628750771284103,,,0.320441369933149,,,0.320441369933149,,,0.0
n4-0-n8-1-skip1-0.875,"[4, 8]",1,2,512.0,692,1,0.875,,,0.24626313522458076,,,0.3469928627911405,,,0.3469928627911405,,,0.0
n4-0-n8-1-skip1-0.84375,"[4, 8]",1,2,512.0,692,1,0.84375,,,0.2390541285276413,,,0.3703388138377865,,,0.3703388138377865,,,0.0
n4-0-n8-1-skip1-0.8125,"[4, 8]",1,2,512.0,692,1,0.8125,,,0.2312844581902027,,,0.3898945818290951,,,0.3898945818290951,,,0.0
n4-0-n8-1-skip1-0.78125,"[4, 8]",1,2,512.0,692,1,0.78125,,,0.2241145819425583,,,0.4121296702320578,,,0.4121296702320578,,,0.0
n4-0-n8-1-skip1-0.75,"[4, 8]",1,2,512.0,692,1,0.75,,,0.2143922671675682,,,0.4390633674480211,,,0.4390633674480211,,,0.0
n4-0-n8-1-skip1-0.71875,"[4, 8]",1,2,512.0,692,1,0.71875,,,0.2077552005648613,,,0.4585242085923103,,,0.4585242085923103,,,0.0
n4-0-n8-1-skip1-0.6875,"[4, 8]",1,2,512.0,692,1,0.6875,,,0.19921766221523285,,,0.4815749769402032,,,0.4815749769402032,,,0.0
n4-0-n8-1-skip1-0.65625,"[4, 8]",1,2,512.0,692,1,0.65625,,,0.18859346583485603,,,0.5120374476123869,,,0.5120374476123869,,,0.0
n4-0-n8-1-skip1-0.625,"[4, 8]",1,2,512.0,692,1,0.625,,,0.18313097581267357,,,0.5301350173184401,,,0.5301350173184401,,,0.0
n4-0-n8-1-skip1-0.59375,"[4, 8]",1,2,512.0,692,1,0.59375,,,0.1738685555756092,,,0.5554545400353308,,,0.5554545400353308,,,0.0
n4-0-n8-1-skip1-0.5625,"[4, 8]",1,2,512.0,692,1,0.5625,,,0.16495631262660027,,,0.5808118234026847,,,0.5808118234026847,,,0.0
n4-0-n8-1-skip1-0.53125,"[4, 8]",1,2,512.0,692,1,0.53125,,,0.15734270587563515,,,0.6023557820484675,,,0.6023557820484675,,,0.0
n4-0-n8-1-skip1-0.5,"[4, 8]",1,2,512.0,692,1,0.5,,,0.15124615654349327,,,0.6203551007805782,,,0.6203551007805782,,,0.0
n4-0-n8-1-skip1-0.46875,"[4, 8]",1,2,512.0,692,1,0.46875,,,0.14242370426654816,,,0.6465520974524396,,,0.6465520974524396,,,0.0
n4-0-n8-1-skip1-0.4375,"[4, 8]",1,2,512.0,692,1,0.4375,,,0.1331392116844654,,,0.670631526482387,,,0.670631526482387,,,0.0
n4-0-n8-1-skip1-0.40625,"[4, 8]",1,2,512.0,692,1,0.40625,,,0.12504001706838608,,,0.6945286407223815,,,0.6945286407223815,,,0.0
n4-0-n8-1-skip1-0.375,"[4, 8]",1,2,512.0,692,1,0.375,,,0.11777910217642784,,,0.7165150889154709,,,0.7165150889154709,,,0.0
n4-0-n8-1-skip1-0.34375,"[4, 8]",1,2,512.0,692,1,0.34375,,,0.10903200879693031,,,0.7418152645896575,,,0.7418152645896574,,,0.0
n4-0-n8-1-skip1-0.3125,"[4, 8]",1,2,512.0,692,1,0.3125,,,0.1007458008825779,,,0.7649331576464767,,,0.7649331576464767,,,0.0
n4-0-n8-1-skip1-0.28125,"[4, 8]",1,2,512.0,692,1,0.28125,,,0.09148366749286652,,,0.7912004923843533,,,0.7912004923843533,,,0.0
n4-0-n8-1-skip1-0.25,"[4, 8]",1,2,512.0,692,1,0.25,,,0.08459099382162094,,,0.81168921624329,,,0.81168921624329,,,0.0
n4-0-n8-1-skip1-0.21875,"[4, 8]",1,2,512.0,692,1,0.21875,,,0.07568762451410294,,,0.8369527243262026,,,0.8369527243262026,,,0.0
n4-0-n8-1-skip1-0.1875,"[4, 8]",1,2,512.0,692,1,0.1875,,,0.06728819943964481,,,0.8605813233513893,,,0.8605813233513893,,,0.0
n4-0-n8-1-skip1-0.15625,"[4, 8]",1,2,512.0,692,1,0.15625,,,0.06059003062546253,,,0.8808342728770961,,,0.8808342728770961,,,0.0
n4-0-n8-1-skip1-0.125,"[4, 8]",1,2,512.0,692,1,0.125,,,0.051725869067013264,,,0.9052466194480097,,,0.9052466194480097,,,0.0
n4-0-n8-1-skip1-0.09375,"[4, 8]",1,2,512.0,692,1,0.09375,,,0.043332664296031,,,0.9288692578213453,,,0.9288692578213453,,,0.0
n4-0-n8-1-skip1-0.0625,"[4, 8]",1,2,512.0,692,1,0.0625,,,0.034839305095374584,,,0.9540028364514505,,,0.9540028364514505,,,0.0
n4-0-n8-1-skip1-0.03125,"[4, 8]",1,2,512.0,692,1,0.03125,,,0.027393363416194916,,,0.9749537715911043,,,0.9749537715911043,,,0.0
n4-0-n8-1-skip1-0.0,"[4, 8]",1,2,512.0,692,1,0.0,,,0.018979245331138372,,,0.9992711053784673,,,0.9992711053784673,,,0.0
n4-0-n8-1-skip1,"[4, 8]",1,2,512.0,692,1,1.0,0.01833854578435421,0.01827483205124736,,0.9979567678403333,0.9987820243345833,,0.9987820243345833,0.9979567678403333,,0.0,0.0,
n4-0-n8-1-skip0-1.0,"[4, 8]",0,2,512.0,644,1,1.0,,,0.17505540698766708,,,0.24128467420026445,,,0.24128467420026445,,,0.0
n4-0-n8-1-skip0-0.96875,"[4, 8]",0,2,512.0,644,1,0.96875,,,0.17353052645921707,,,0.24961314937530601,,,0.24961314937530601,,,0.0
n4-0-n8-1-skip0-0.9375,"[4, 8]",0,2,512.0,644,1,0.9375,,,0.1734297014772892,,,0.2528285936483304,,,0.2528285936483304,,,0.0
n4-0-n8-1-skip0-0.90625,"[4, 8]",0,2,512.0,644,1,0.90625,,,0.17242183163762093,,,0.2580343206336566,,,0.2580343206336566,,,0.0
n4-0-n8-1-skip0-0.875,"[4, 8]",0,2,512.0,644,1,0.875,,,0.17193762212991714,,,0.2605895254299284,,,0.2605895254299284,,,0.0
n4-0-n8-1-skip0-0.84375,"[4, 8]",0,2,512.0,644,1,0.84375,,,0.1710778772830963,,,0.2646281202264202,,,0.2646281202264202,,,0.0
n4-0-n8-1-skip0-0.8125,"[4, 8]",0,2,512.0,644,1,0.8125,,,0.17043868824839592,,,0.2665079712371991,,,0.2665079712371991,,,0.0
n4-0-n8-1-skip0-0.78125,"[4, 8]",0,2,512.0,644,1,0.78125,,,0.1687707044184208,,,0.2755629645773587,,,0.2755629645773587,,,0.0
n4-0-n8-1-skip0-0.75,"[4, 8]",0,2,512.0,644,1,0.75,,,0.16822152957320213,,,0.27788154654072134,,,0.27788154654072134,,,0.0
n4-0-n8-1-skip0-0.71875,"[4, 8]",0,2,512.0,644,1,0.71875,,,0.16742296144366264,,,0.28197447954394944,,,0.28197447954394944,,,0.0
n4-0-n8-1-skip0-0.6875,"[4, 8]",0,2,512.0,644,1,0.6875,,,0.16654814034700394,,,0.2897830804389575,,,0.2897830804389575,,,0.0
n4-0-n8-1-skip0-0.65625,"[4, 8]",0,2,512.0,644,1,0.65625,,,0.16558850929141045,,,0.29701663487643815,,,0.29701663487643815,,,0.0
n4-0-n8-1-skip0-0.625,"[4, 8]",0,2,512.0,644,1,0.625,,,0.16440602764487267,,,0.3011907309458527,,,0.3011907309458527,,,0.0
n4-0-n8-1-skip0-0.59375,"[4, 8]",0,2,512.0,644,1,0.59375,,,0.16388272866606712,,,0.303107087654355,,,0.303107087654355,,,0.0
n4-0-n8-1-skip0-0.5625,"[4, 8]",0,2,512.0,644,1,0.5625,,,0.16277441382408142,,,0.3067507170214289,,,0.3067507170214289,,,0.0
n4-0-n8-1-skip0-0.53125,"[4, 8]",0,2,512.0,644,1,0.53125,,,0.16221223026514053,,,0.31249353581730444,,,0.31249353581730444,,,0.0
n4-0-n8-1-skip0-0.5,"[4, 8]",0,2,512.0,644,1,0.5,,,0.16140064597129822,,,0.3170387796783658,,,0.3170387796783658,,,0.0
n4-0-n8-1-skip0-0.46875,"[4, 8]",0,2,512.0,644,1,0.46875,,,0.1606244370341301,,,0.31909142758265746,,,0.31909142758265746,,,0.0
n4-0-n8-1-skip0-0.4375,"[4, 8]",0,2,512.0,644,1,0.4375,,,0.15921855345368385,,,0.3234625366328818,,,0.3234625366328818,,,0.0
n4-0-n8-1-skip0-0.40625,"[4, 8]",0,2,512.0,644,1,0.40625,,,0.1589433029294014,,,0.32707675107974077,,,0.32707675107974077,,,0.0
n4-0-n8-1-skip0-0.375,"[4, 8]",0,2,512.0,644,1,0.375,,,0.15775678306818008,,,0.33412120004084445,,,0.33412120004084445,,,0.0
n4-0-n8-1-skip0-0.34375,"[4, 8]",0,2,512.0,644,1,0.34375,,,0.15694339200854301,,,0.3376380933900279,,,0.3376380933900279,,,0.0
n4-0-n8-1-skip0-0.3125,"[4, 8]",0,2,512.0,644,1,0.3125,,,0.15559520199894905,,,0.3435788178086861,,,0.3435788178086861,,,0.0
n4-0-n8-1-skip0-0.28125,"[4, 8]",0,2,512.0,644,1,0.28125,,,0.15467720851302147,,,0.3491054016596049,,,0.34910540165960496,,,0.0
n4-0-n8-1-skip0-0.25,"[4, 8]",0,2,512.0,644,1,0.25,,,0.15406517311930656,,,0.35618226209651466,,,0.3561822620965147,,,0.0
n4-0-n8-1-skip0-0.21875,"[4, 8]",0,2,512.0,644,1,0.21875,,,0.15292074158787727,,,0.35829961975065955,,,0.35829961975065955,,,0.0
n4-0-n8-1-skip0-0.1875,"[4, 8]",0,2,512.0,644,1,0.1875,,,0.15165603533387184,,,0.36640826241476854,,,0.36640826241476854,,,0.0
n4-0-n8-1-skip0-0.15625,"[4, 8]",0,2,512.0,644,1,0.15625,,,0.15122491493821144,,,0.36910848414241737,,,0.36910848414241737,,,0.0
n4-0-n8-1-skip0-0.125,"[4, 8]",0,2,512.0,644,1,0.125,,,0.15024640038609505,,,0.3742769430554417,,,0.3742769430554417,,,0.0
n4-0-n8-1-skip0-0.09375,"[4, 8]",0,2,512.0,644,1,0.09375,,,0.1489250212907791,,,0.3819968215389911,,,0.38199682153899106,,,0.0
n4-0-n8-1-skip0-0.0625,"[4, 8]",0,2,512.0,644,1,0.0625,,,0.1479899100959301,,,0.38886022073139703,,,0.38886022073139703,,,0.0
n4-0-n8-1-skip0-0.03125,"[4, 8]",0,2,512.0,644,1,0.03125,,,0.14697911590337753,,,0.39395372250235816,,,0.39395372250235816,,,0.0
