run_name,arc_features,arc_skip,arc_num_conv,n_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc-1-n4-2-n8-0-skip1-13,"[4, 4, 4, 4, 8, 8, 8]",0,1,13,,,0.151711693033576,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-14,"[4, 4, 4, 4, 8, 8, 8]",0,1,14,,,0.15198674239218235,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-15,"[4, 4, 4, 4, 8, 8, 8]",0,1,15,,,0.1521232556551695,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-16,"[4, 4, 4, 4, 8, 8, 8]",0,1,16,,,0.15194708108901978,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-17,"[4, 4, 4, 4, 8, 8, 8]",0,1,17,,,0.15185342729091644,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-18,"[4, 4, 4, 4, 8, 8, 8]",0,1,18,,,0.15199482068419456,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-19,"[4, 4, 4, 4, 8, 8, 8]",0,1,19,,,0.15204644575715065,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-20,"[4, 4, 4, 4, 8, 8, 8]",0,1,20,,,0.15225771255791187,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-21,"[4, 4, 4, 4, 8, 8, 8]",0,1,21,,,0.15159946493804455,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-22,"[4, 4, 4, 4, 8, 8, 8]",0,1,22,,,0.15201054885983467,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-23,"[4, 4, 4, 4, 8, 8, 8]",0,1,23,,,0.1520320251584053,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-24,"[4, 4, 4, 4, 8, 8, 8]",0,1,24,,,0.15232678689062595,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-25,"[4, 4, 4, 4, 8, 8, 8]",0,1,25,,,0.15210674330592155,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-2-n8-0-skip1-26,"[4, 4, 4, 4, 8, 8, 8]",0,1,26,,,0.15203137882053852,,,0.6428571428571428,,,0.75,,,0.0
