run_name,exp,run,arc_features,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
mlp_f8_64_64,SimpleMLP_tRNA,mlp_f8_64_64,"[8, 64, 64]",17160,0.11029504037097744,0.12158638735612233,0.2004100564453337,0.819366327904871,0.8428820062729578,0.5955777588189063,0.8230173396430643,0.7981378748625748,0.5375523131208115,0.0,0.0,0.0
mlp_f8_32_64,SimpleMLP_tRNA,mlp_f8_32_64,"[8, 32, 64]",14824,0.11475258417751479,0.11628296350439389,0.19574467672242057,0.827909614089823,0.8383632453271282,0.5780098772106569,0.8181429457691303,0.8060980046209457,0.5333278629457525,0.0,0.0,0.0
mlp_f8_32_32,SimpleMLP_tRNA,mlp_f8_32_32,"[8, 32, 32]",9672,0.10034750142823094,0.1096007985373338,0.18199179073174795,0.8389002508774062,0.8587745564622954,0.511638630228315,0.8393364233663682,0.8182512252113088,0.5372140219495104,0.0,0.0,0.0
mlp_f8_16_64,SimpleMLP_tRNA,mlp_f8_16_64,"[8, 16, 64]",13656,0.10741394110347914,0.113310057669878,0.19411888221899667,0.8414518303093746,0.85433134647394,0.57703099255931,0.835446555034121,0.8204244509254228,0.512098627676628,0.035326086956521736,0.0234375,0.0
mlp_f8_16_32,SimpleMLP_tRNA,mlp_f8_16_32,"[8, 16, 32]",9016,0.08074402776749237,0.08930863067507744,0.1793728752268685,0.8749721125650401,0.8910358361645241,0.46497592257597237,0.876601664291143,0.8591199555641352,0.5009893558165942,0.0,0.0,0.0
mlp_f8_16_16,SimpleMLP_tRNA,mlp_f8_16_16,"[8, 16, 16]",6696,0.09005247056484222,0.09719225764274597,0.1865928719441096,0.8611879515525018,0.873956288287872,0.545931708334352,0.8602165138792437,0.8453560463693415,0.5328695808726744,0.0,0.0,0.0
mlp_f8_8_64,SimpleMLP_tRNA,mlp_f8_8_64,"[8, 8, 64]",13072,0.08543151811413142,0.09437596549590428,0.19676556355423397,0.8699283965917446,0.886904046472494,0.5174571285521918,0.8712903916091068,0.8531119094142653,0.5248310205733895,0.0,0.0,0.0
mlp_f8_8_32,SimpleMLP_tRNA,mlp_f8_8_32,"[8, 8, 32]",8688,0.0939634017970251,0.10862635945280393,0.1926734232240253,0.849603253645875,0.8734386930479484,0.6062149087128612,0.8562457619433859,0.8281901621720356,0.5533376034387292,0.0,0.0,0.0
mlp_f8_8_16,SimpleMLP_tRNA,mlp_f8_8_16,"[8, 8, 16]",6496,0.09440988723350607,0.10332657893498738,0.19015163679917654,0.8541980776171484,0.8709677826501965,0.4828318986167363,0.8535900585120623,0.8355170302121177,0.5235946022321643,0.0,0.0,0.0
mlp_f8_8_8,SimpleMLP_tRNA,mlp_f8_8_8,"[8, 8, 8]",5400,0.09393710918400598,0.10582532236973445,0.20043164491653442,0.8469775319542349,0.8684828110825495,0.5357685414064147,0.8510829312403014,0.8273947496604049,0.5337977613419828,0.0,0.0,0.0
mlp_f4_64_64,SimpleMLP_tRNA,mlp_f4_64_64,"[4, 64, 64]",14852,0.11373841309029123,0.12672584255536398,0.1976953993240992,0.8252336974785868,0.8525041870419505,0.5913181322376084,0.830167026164966,0.801937049292332,0.5333516018238321,0.0,0.0,0.0
mlp_f4_32_64,SimpleMLP_tRNA,mlp_f4_32_64,"[4, 32, 64]",12644,0.1123624554146891,0.12341167156895001,0.18180682592921787,0.8273042880250766,0.8437796692833767,0.5714609750294974,0.8262651249284206,0.8058902797262669,0.5577683628576279,0.0,0.0,0.0
mlp_f4_32_32,SimpleMLP_tRNA,mlp_f4_32_32,"[4, 32, 32]",7492,0.11127691489198933,0.12330974886814754,0.20997564329041374,0.826567867997611,0.8487622523492844,0.5995634505464352,0.8283691503902922,0.8027681391159674,0.5351082498757552,0.0,0.0,0.0
mlp_f4_16_64,SimpleMLP_tRNA,mlp_f4_16_64,"[4, 16, 64]",11540,0.1036916384878366,0.12979617714881897,0.19557067586316002,0.8257236239354634,0.8593920392349051,0.5223875562454575,0.8409540766413699,0.8017369849472807,0.535490908005694,0.0,0.0,0.0
mlp_f4_16_32,SimpleMLP_tRNA,mlp_f4_16_32,"[4, 16, 32]",6900,0.10909027282310568,0.12144303818543752,0.19855782555209267,0.8256639394440173,0.8511832275081931,0.5994640377089755,0.8280959438760145,0.8007176557639383,0.536992107087747,0.0,0.0,0.0
mlp_f4_16_16,SimpleMLP_tRNA,mlp_f4_16_16,"[4, 16, 16]",4580,0.12907533606757288,0.13837649176518121,0.2004602700471878,0.8148035782192876,0.8328616262375074,0.5837358344684426,0.8123763352364435,0.7925433875727345,0.5138551286453432,0.0,0.0,0.0
mlp_f4_8_64,SimpleMLP_tRNA,mlp_f4_8_64,"[4, 8, 64]",10988,0.09728462232843689,0.11109938348333041,0.19651227196057638,0.838387688063861,0.8660670736562991,0.5846411742841139,0.8472525362562848,0.8166058109849534,0.5346989852389874,0.0,0.0,0.0
mlp_f4_8_32,SimpleMLP_tRNA,mlp_f4_8_32,"[4, 8, 32]",6604,0.08849235300136649,0.10021045431494713,0.18611756960550943,0.8616487268461505,0.8828869763736646,0.526389452849076,0.8680579589009961,0.8444256537631386,0.5197033923587239,0.0,0.0,0.0
mlp_f4_8_16,SimpleMLP_tRNA,mlp_f4_8_16,"[4, 8, 16]",4412,0.1090745689428371,0.11817542587717374,0.21902763181262547,0.8295750438343963,0.8478592567604517,0.5937243566747684,0.8267248907045585,0.8059193317295358,0.5289227398522744,0.0,0.0,0.0
mlp_f4_8_8,SimpleMLP_tRNA,mlp_f4_8_8,"[4, 8, 8]",3316,0.11287765075331149,0.12186766415834427,0.19212127725283304,0.8211185617371338,0.8381517859685552,0.5793199302484238,0.8176144805748988,0.7983163053836689,0.534441567595615,0.0,0.0,0.0
mlp_f4_4_64,SimpleMLP_tRNA,mlp_f4_4_64,"[4, 4, 64]",10712,0.1080804807336434,0.1125653547545274,0.19739174180560642,0.8426577834699774,0.8442443825932869,0.5758187065761633,0.8238307993884539,0.8198844870499654,0.5534791062677749,0.0,0.0,0.0
mlp_f4_4_32,SimpleMLP_tRNA,mlp_f4_4_32,"[4, 4, 32]",6456,0.11078808812991432,0.11701914668083191,0.1949294110139211,0.8304310432554508,0.8489200712600293,0.5906936593293378,0.8267682864399039,0.8071439209242465,0.5278883405754551,0.0,0.0,0.0
mlp_f4_4_16,SimpleMLP_tRNA,mlp_f4_4_16,"[4, 4, 16]",4328,0.1077076938489209,0.12248736247420311,0.19305185642507341,0.8266155276452123,0.8472487753826582,0.600127711170517,0.8250895000150146,0.801706084593253,0.5428068526111666,0.0,0.0,0.0
mlp_f4_4_8,SimpleMLP_tRNA,mlp_f4_4_8,"[4, 4, 8]",3264,0.1818019721819007,0.19230639934539795,0.2728640271557702,0.7291193774329493,0.747772915394755,0.6066639276767575,0.7149349954168064,0.6940337325774534,0.5594027571754334,0.0,0.0,0.0
mlp_f4_4_4,SimpleMLP_tRNA,mlp_f4_4_4,"[4, 4, 4]",2732,0.11860062117161958,0.12398585801323254,0.18186083767149183,0.8245709405114933,0.8299726945130554,0.593250684165353,0.8056101680222388,0.7974897086970834,0.5888855808494683,0.0,0.0,0.0
mlp_f64_64,SimpleMLP_tRNA,mlp_f64_64,"[64, 64]",45312,0.08676380145808925,0.09841812153657277,0.1865636259317398,0.8656264186184476,0.8908790897042319,0.561386639408116,0.8763870704294725,0.8492597499997858,0.5141072948901768,0.010190217391304348,0.028330177068710327,0.0
mlp_f32_64,SimpleMLP_tRNA,mlp_f32_64,"[32, 64]",26848,0.0781805751764256,0.09495281179745992,0.1731640249490738,0.8756506683503517,0.9033123295606273,0.5798700715420381,0.889903692176867,0.8588663365868628,0.5553235681095434,0.0,0.0,0.0
mlp_f32_32,SimpleMLP_tRNA,mlp_f32_32,"[32, 32]",21696,0.07041629808752434,0.08393264313538869,0.17056885858376822,0.8874883560864387,0.9117221310377358,0.5354703896620753,0.8991203948798226,0.8725220901936477,0.5626544458748481,0.035326086956521736,0.03125,0.0
mlp_f16_64,SimpleMLP_tRNA,mlp_f16_64,"[16, 64]",17616,0.08974259411511214,0.10032770906885465,0.19096006949742636,0.8595270441880855,0.8759257736891309,0.5790028337541003,0.8615465578302609,0.8432724761297808,0.5334269070751259,0.0,0.0,0.0
mlp_f16_32,SimpleMLP_tRNA,mlp_f16_32,"[16, 32]",12976,0.08853902797336163,0.09880792970458667,0.1934611913230684,0.8576975097499789,0.8766764859330215,0.592367075034942,0.8612613246364059,0.8400842153841355,0.5383112451169014,0.0,0.0,0.0
mlp_f16_16,SimpleMLP_tRNA,mlp_f16_16,"[16, 16]",10656,0.0967177813467772,0.10556997110446294,0.19697086181905535,0.8570629890877779,0.877005676634577,0.5984127058621964,0.8603650684085188,0.8390636023920716,0.5415814411849758,0.0,0.0,0.0
mlp_f8_64,SimpleMLP_tRNA,mlp_f8_64,"[8, 64]",13000,0.11034640572641206,0.12120212614536285,0.19504459698994955,0.8266805575330256,0.8465398542177047,0.6041934518311272,0.8254357589228654,0.8023538418833267,0.5475475934685055,0.0,0.0,0.0
mlp_f8_32,SimpleMLP_tRNA,mlp_f8_32,"[8, 32]",8616,0.09916747944510501,0.11213879783948262,0.19670214586787754,0.8433555567561116,0.8700008119867841,0.5871878628796637,0.8536552867637345,0.8249200250977496,0.5190177117718596,0.0,0.0,0.0
mlp_f8_16,SimpleMLP_tRNA,mlp_f8_16,"[8, 16]",6424,0.10441868169152219,0.11017558351159096,0.18502752317322624,0.8461471485868405,0.8585939724956771,0.5762858283461326,0.8406668299942891,0.8265699989521358,0.5266137006625367,0.0,0.0,0.0
mlp_f8_8,SimpleMLP_tRNA,mlp_f8_8,"[8, 8]",5328,0.09230198613975359,0.10218267142772675,0.20104773342609406,0.861843502341839,0.8751962069072255,0.5590904209888136,0.8589173224278287,0.8443334114718771,0.5517694788173043,0.0,0.0,0.0
mlp_f4_64,SimpleMLP_tRNA,mlp_f4_64,"[4, 64]",10692,0.11835237689640211,0.12834419682621956,0.1951096455256144,0.8368787465038071,0.8527375909196467,0.5908855555672157,0.8335489439608538,0.8154521650631268,0.5373794534106502,0.0,0.0,0.0
mlp_f4_32,SimpleMLP_tRNA,mlp_f4_32,"[4, 32]",6436,0.07992339935963569,0.09293534234166145,0.18471161855591667,0.8698691542215471,0.8928639101248507,0.5337005899363624,0.8779181792872821,0.8533111339551983,0.5414159299489518,0.0,0.0,0.0
mlp_f4_16,SimpleMLP_tRNA,mlp_f4_16,"[4, 16]",4308,0.098938735930816,0.11521569266915321,0.2094319976038403,0.8455044664972841,0.8704816979673875,0.5147081368974868,0.8532053424710867,0.8248853355502469,0.519518363547125,0.0,0.0,0.0
mlp_f4_8,SimpleMLP_tRNA,mlp_f4_8,"[4, 8]",3244,0.09245310189283412,0.10698342323303223,0.19344252347946167,0.8413223471064533,0.8713933309474495,0.6007965669596164,0.8548007306748243,0.8220388004536711,0.5435999958350136,0.0,0.0,0.0
mlp_f4_4,SimpleMLP_tRNA,mlp_f4_4,"[4, 4]",2712,0.14030033285203186,0.1462596853574117,0.20647892355918884,0.7787280131589824,0.7852908953108297,0.5711475762565704,0.7609936669028694,0.7504297235775935,0.5295208279399035,0.0,0.0,0.0
