run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip0_f8_16,Seq2Motif_srp,s2m_skip0_f8_16,"[8, 16]",0,1,2,1024.0,2417,0.0505856709635776,0.06034838718672594,0.23626329563558102,0.9188303557872173,0.9317187025932864,0.6438702180239801,0.9224634980666349,0.9064194733606072,0.5824064539588746,0.0,0.0,0.0
s2m_skip1_f8_8,Seq2Motif_srp,s2m_skip1_f8_8,"[8, 8]",1,1,2,512.0,1601,0.056465301014806915,0.06397842988371849,0.22628910467028618,0.9149025859621224,0.9237249815091124,0.662647489309448,0.9131955000747777,0.9025163531925275,0.606147732806154,0.0,0.0,0.0
s2m_skip0_f8_8,Seq2Motif_srp,s2m_skip0_f8_8,"[8, 8]",0,1,2,512.0,1409,0.06483554273195889,0.07180365423361461,0.22819921374320984,0.9006736245349752,0.9114760628061156,0.6528645360342198,0.8987872538949224,0.8887653979871669,0.5883001023288241,0.0,0.0,0.0
s2m_skip1_f4_64,Seq2Motif_srp,s2m_skip1_f4_64,"[4, 64]",1,1,2,4096.0,14505,0.02932939006258612,0.051230146239201226,0.2594556361436844,0.9340854472297112,0.9621974219349178,0.6418594356150924,0.9573426643250795,0.9259881621222497,0.581952667345217,0.0,0.0,0.0
s2m_skip0_f4_64,Seq2Motif_srp,s2m_skip0_f4_64,"[4, 64]",0,1,2,4096.0,14457,0.02737415922076806,0.0468953400850296,0.2602134682238102,0.9399986604850104,0.9649823521681204,0.6375742647183055,0.9605499754167743,0.9324280117590339,0.5754123866325058,0.0,0.0,0.0
s2m_skip1_f4_32,Seq2Motif_srp,s2m_skip1_f4_32,"[4, 32]",1,1,2,2048.0,4329,0.04237249299235966,0.05607913931210836,0.245833033695817,0.9271068509889179,0.9442685130903277,0.6555318683748933,0.9367722392707162,0.9169373608488334,0.5823581179187387,0.0,0.0,0.0
s2m_skip0_f4_32,Seq2Motif_srp,s2m_skip0_f4_32,"[4, 32]",0,1,2,2048.0,4281,0.05066624931667162,0.06045524713893732,0.24404636956751347,0.9191418799562777,0.9318674379175347,0.650265126449509,0.9227616694532391,0.909155192390214,0.5881781151064689,0.0,0.0,0.0
s2m_skip1_f4_16,Seq2Motif_srp,s2m_skip1_f4_16,"[4, 16]",1,1,2,1024.0,1545,0.06630014871125636,0.07400262728333473,0.22167707048356533,0.8983617174991374,0.9101167305356944,0.6626366339228903,0.8975300961459769,0.8861262387035506,0.6075585798527817,0.0,0.0,0.0
s2m_skip0_f4_16,Seq2Motif_srp,s2m_skip0_f4_16,"[4, 16]",0,1,2,1024.0,1497,0.06457753139345543,0.07188957929611206,0.2232380397617817,0.9032171688950322,0.9123883598721649,0.6654832733830129,0.8998685185997961,0.8894718695443147,0.6047239999834036,0.0,0.0,0.0
s2m_skip1_f4_8,Seq2Motif_srp,s2m_skip1_f4_8,"[4, 8]",1,1,2,512.0,729,0.07869691952415135,0.08304952830076218,0.22667512483894825,0.8844345675596011,0.8920370591423614,0.6539166451797298,0.8766625141109579,0.8685159203634774,0.5848031483050109,0.0,0.0,0.0
s2m_skip0_f4_8,Seq2Motif_srp,s2m_skip0_f4_8,"[4, 8]",0,1,2,512.0,681,0.08010565197986105,0.08536189049482346,0.22382168099284172,0.880791959829459,0.888990963643242,0.6481187588425511,0.8729610632367364,0.8644184315932505,0.5893519132614461,0.0,0.0,0.0
s2m_skip1_f4_4,Seq2Motif_srp,s2m_skip1_f4_4,"[4, 4]",1,1,2,256.0,465,0.08992699728063915,0.09859349206089973,0.2137532103806734,0.8687248583154296,0.8742511355191251,0.6759720343516431,0.8563888159701725,0.843328238607477,0.6050828616177824,0.0,0.0,0.0
s2m_skip0_f4_4,Seq2Motif_srp,s2m_skip0_f4_4,"[4, 4]",0,1,2,256.0,417,0.10112734527691551,0.10886221751570702,0.2107554879039526,0.8414210117167739,0.8574656352694939,0.6598021446030851,0.8350713238890555,0.822204593500043,0.5895381496765627,0.0,0.0,0.0
